stateFP,state,maptype,countyFP,county,district,dem_CountySplitValue,rep_CountySplitValue
stateFP,state,Proportional,40083,"Logan County, Oklahoma",4,0.08860743424889245,0.09413368485055365
stateFP,state,Proportional,28139,"Tippah County, Mississippi",1,1.0,1.0
stateFP,state,Proportional,18011,"Boone County, Indiana",4,1.0,1.0
stateFP,state,Proportional,47055,"Giles County, Tennessee",7,1.0,1.0
stateFP,state,Proportional,41023,"Grant County, Oregon",2,1.0,1.0
stateFP,state,Proportional,29189,"St. Louis County, Missouri",1,0.3745982397931107,0.24178163911307812
stateFP,state,Proportional,51001,"Accomack County, Virginia",2,1.0,1.0
stateFP,state,Proportional,26021,"Berrien County, Michigan",2,1.0,1.0
stateFP,state,Proportional,36103,"Suffolk County, New York",2,0.48570722338859035,0.4659383505882955
stateFP,state,Proportional,34003,"Bergen County, New Jersey",9,0.5492285723975676,0.39431007838532967
stateFP,state,Proportional,51760,"Richmond city, Virginia",4,0.4078546473833902,0.27439441237200535
stateFP,state,Proportional,28077,"Lawrence County, Mississippi",3,1.0,1.0
stateFP,state,Proportional,34031,"Passaic County, New Jersey",10,0.00030926566490323563,0.00041745890878874207
stateFP,state,Proportional,55003,"Ashland County, Wisconsin",7,1.0,1.0
stateFP,state,Proportional,42045,"Delaware County, Pennsylvania",2,0.00017556895518258388,1.849585331254111e-05
stateFP,state,Proportional,13019,"Berrien County, Georgia",8,1.0,1.0
stateFP,state,Proportional,37067,"Forsyth County, North Carolina",6,0.8661546624501,0.7930785401110326
stateFP,state,Proportional,39139,"Richland County, Ohio",5,0.7020577265991893,0.6440365474949153
stateFP,state,Proportional,21041,"Carroll County, Kentucky",6,1.0,1.0
stateFP,state,Proportional,15007,"Kauai County, Hawaii",2,1.0,1.0
stateFP,state,Proportional,17193,"White County, Illinois",15,1.0,1.0
stateFP,state,Proportional,47015,"Cannon County, Tennessee",6,0.299757392150218,0.3015266978457753
stateFP,state,Proportional,6067,"Sacramento County, California",3,0.0294869553414994,0.04184674614879908
stateFP,state,Proportional,48085,"Collin County, Texas",5,0.02094563518456648,0.05739837729873624
stateFP,state,Proportional,21155,"Marion County, Kentucky",2,1.0,1.0
stateFP,state,Proportional,55133,"Waukesha County, Wisconsin",4,2.038973362880752e-05,1.770356580290091e-05
stateFP,state,Proportional,48261,"Kenedy County, Texas",34,1.0,1.0
stateFP,state,Proportional,26129,"Ogemaw County, Michigan",4,1.0,1.0
stateFP,state,Proportional,17197,"Will County, Illinois",11,0.49847990187207847,0.5658148078342989
stateFP,state,Proportional,42091,"Montgomery County, Pennsylvania",16,0.03143102687272337,0.035918237406579415
stateFP,state,Proportional,47125,"Montgomery County, Tennessee",5,0.7610321622604304,0.6952306605441141
stateFP,state,Proportional,45065,"McCormick County, South Carolina",3,1.0,1.0
stateFP,state,Proportional,48433,"Stonewall County, Texas",19,1.0,1.0
stateFP,state,Proportional,34013,"Essex County, New Jersey",8,0.12664029752237843,0.1306804072898375
stateFP,state,Proportional,44007,"Providence County, Rhode Island",1,0.6689551436143722,0.4950954433147928
stateFP,state,Proportional,48363,"Palo Pinto County, Texas",19,1.0,1.0
stateFP,state,Proportional,13315,"Wilcox County, Georgia",8,1.0,1.0
stateFP,state,Proportional,36039,"Greene County, New York",19,1.0,1.0
stateFP,state,Proportional,31089,"Holt County, Nebraska",3,1.0,1.0
stateFP,state,Proportional,40047,"Garfield County, Oklahoma",3,1.0,1.0
stateFP,state,Proportional,47131,"Obion County, Tennessee",8,1.0,1.0
stateFP,state,Proportional,18055,"Greene County, Indiana",8,1.0,1.0
stateFP,state,Proportional,51095,"James City County, Virginia",4,0.7415107320724919,0.7682662528478893
stateFP,state,Proportional,29181,"Ripley County, Missouri",8,1.0,1.0
stateFP,state,Proportional,37191,"Wayne County, North Carolina",1,0.0001512025308560674,0.00022478513578871236
stateFP,state,Proportional,6071,"San Bernardino County, California",8,0.26669198530582255,0.3371098559487797
stateFP,state,Proportional,39103,"Medina County, Ohio",16,0.8701419284720017,0.851545168782057
stateFP,state,Proportional,21165,"Menifee County, Kentucky",5,1.0,1.0
stateFP,state,Proportional,21239,"Woodford County, Kentucky",2,0.06898118569154801,0.09307535815845241
stateFP,state,Proportional,18095,"Madison County, Indiana",6,1.0,1.0
stateFP,state,Proportional,26163,"Wayne County, Michigan",12,0.2524691396016479,0.4272836609822766
stateFP,state,Proportional,47125,"Montgomery County, Tennessee",6,0.2389678377395692,0.3047693394558858
stateFP,state,Proportional,5089,"Marion County, Arkansas",1,1.0,1.0
stateFP,state,Proportional,24005,"Baltimore County, Maryland",3,4.694680273517135e-06,1.0823807785081866e-05
stateFP,state,Proportional,26077,"Kalamazoo County, Michigan",6,0.7931976896255328,0.7197789657591881
stateFP,state,Proportional,49011,"Davis County, Utah",1,0.9308697926202587,0.9052673362310069
stateFP,state,Proportional,29215,"Texas County, Missouri",8,1.0,1.0
stateFP,state,Proportional,40105,"Nowata County, Oklahoma",1,1.0,1.0
stateFP,state,Proportional,17175,"Stark County, Illinois",17,1.0,1.0
stateFP,state,Proportional,17037,"DeKalb County, Illinois",16,0.9088748122651771,0.8617186526802595
stateFP,state,Proportional,37037,"Chatham County, North Carolina",8,1.0,1.0
stateFP,state,Proportional,34025,"Monmouth County, New Jersey",6,0.00016229040966390042,9.658432644809132e-05
stateFP,state,Proportional,5083,"Logan County, Arkansas",3,1.0,1.0
stateFP,state,Proportional,13093,"Dooly County, Georgia",8,1.0,1.0
stateFP,state,Proportional,36115,"Washington County, New York",21,1.0,1.0
stateFP,state,Proportional,51107,"Loudoun County, Virginia",1,0.07860199193007741,0.3022447192546713
stateFP,state,Proportional,25009,"Essex County, Massachusetts",6,0.3918762448662312,0.4552843304846043
stateFP,state,Proportional,40099,"Murray County, Oklahoma",3,1.0,1.0
stateFP,state,Proportional,1125,"Tuscaloosa County, Alabama",7,1.0,1.0
stateFP,state,Proportional,6111,"Ventura County, California",26,0.6150886101956015,0.6916724275129627
stateFP,state,Proportional,34007,"Camden County, New Jersey",3,0.6108557640753088,0.6283851434799187
stateFP,state,Proportional,17135,"Montgomery County, Illinois",13,1.0,1.0
stateFP,state,Proportional,17107,"Logan County, Illinois",18,1.0,1.0
stateFP,state,Proportional,6077,"San Joaquin County, California",7,0.2512724259816671,0.48458531266494964
stateFP,state,Proportional,5031,"Craighead County, Arkansas",1,0.3081417652677125,0.3629223219760892
stateFP,state,Proportional,48063,"Camp County, Texas",4,1.0,1.0
stateFP,state,Proportional,13063,"Clayton County, Georgia",13,1.0,1.0
stateFP,state,Proportional,28149,"Warren County, Mississippi",2,1.0,1.0
stateFP,state,Proportional,4017,"Navajo County, Arizona",1,1.0,1.0
stateFP,state,Proportional,17083,"Jersey County, Illinois",13,1.0,1.0
stateFP,state,Proportional,27165,"Watonwan County, Minnesota",1,1.0,1.0
stateFP,state,Proportional,40019,"Carter County, Oklahoma",3,1.0,1.0
stateFP,state,Proportional,13149,"Heard County, Georgia",3,1.0,1.0
stateFP,state,Proportional,51650,"Hampton city, Virginia",3,1.0,1.0
stateFP,state,Proportional,29113,"Lincoln County, Missouri",3,1.0,1.0
stateFP,state,Proportional,31003,"Antelope County, Nebraska",3,1.0,1.0
stateFP,state,Proportional,39109,"Miami County, Ohio",4,1.0,1.0
stateFP,state,Proportional,37171,"Surry County, North Carolina",5,1.0,1.0
stateFP,state,Proportional,20087,"Jefferson County, Kansas",2,1.0,1.0
stateFP,state,Proportional,27019,"Carver County, Minnesota",3,0.2880584673397119,0.2882516311006547
stateFP,state,Proportional,48047,"Brooks County, Texas",28,1.0,1.0
stateFP,state,Proportional,51735,"Poquoson city, Virginia",3,1.0,1.0
stateFP,state,Proportional,48131,"Duval County, Texas",28,1.0,1.0
stateFP,state,Proportional,26009,"Antrim County, Michigan",1,1.0,1.0
stateFP,state,Proportional,51570,"Colonial Heights city, Virginia",5,1.0,1.0
stateFP,state,Proportional,54103,"Wetzel County, West Virginia",1,1.0,1.0
stateFP,state,Proportional,17031,"Cook County, Illinois",11,4.218576443310302e-06,5.289786339107085e-06
stateFP,state,Proportional,41071,"Yamhill County, Oregon",1,1.0,1.0
stateFP,state,Proportional,51017,"Bath County, Virginia",6,1.0,1.0
stateFP,state,Proportional,13241,"Rabun County, Georgia",9,1.0,1.0
stateFP,state,Proportional,1079,"Lawrence County, Alabama",4,1.0,1.0
stateFP,state,Proportional,37031,"Carteret County, North Carolina",3,1.0,1.0
stateFP,state,Proportional,48149,"Fayette County, Texas",27,1.0,1.0
stateFP,state,Proportional,55115,"Shawano County, Wisconsin",8,1.0,1.0
stateFP,state,Proportional,17157,"Randolph County, Illinois",12,1.0,1.0
stateFP,state,Proportional,13291,"Union County, Georgia",9,1.0,1.0
stateFP,state,Proportional,54023,"Grant County, West Virginia",3,0.6180436229562599,0.6324412619672295
stateFP,state,Proportional,48467,"Van Zandt County, Texas",5,1.0,1.0
stateFP,state,Proportional,27075,"Lake County, Minnesota",8,1.0,1.0
stateFP,state,Proportional,25025,"Suffolk County, Massachusetts",8,4.861528835226867e-05,9.439162763493149e-05
stateFP,state,Proportional,17039,"De Witt County, Illinois",18,1.0,1.0
stateFP,state,Proportional,16057,"Latah County, Idaho",1,1.0,1.0
stateFP,state,Proportional,13121,"Fulton County, Georgia",7,0.35160474467172936,0.4475670046726424
stateFP,state,Proportional,18043,"Floyd County, Indiana",9,1.0,1.0
stateFP,state,Proportional,54099,"Wayne County, West Virginia",3,1.0,1.0
stateFP,state,Proportional,29015,"Benton County, Missouri",4,1.0,1.0
stateFP,state,Proportional,18157,"Tippecanoe County, Indiana",1,1.0,1.0
stateFP,state,Proportional,51036,"Charles City County, Virginia",4,1.0,1.0
stateFP,state,Proportional,18169,"Wabash County, Indiana",6,0.05226582915948662,0.060843728916564435
stateFP,state,Proportional,45069,"Marlboro County, South Carolina",6,1.0,1.0
stateFP,state,Proportional,55121,"Trempealeau County, Wisconsin",3,1.0,1.0
stateFP,state,Proportional,36061,"New York County, New York",13,0.18456956860685644,0.19947599966343096
stateFP,state,Proportional,24021,"Frederick County, Maryland",6,1.0,1.0
stateFP,state,Proportional,47043,"Dickson County, Tennessee",7,1.0,1.0
stateFP,state,Proportional,17077,"Jackson County, Illinois",12,1.0,1.0
stateFP,state,Proportional,45081,"Saluda County, South Carolina",3,1.0,1.0
stateFP,state,Proportional,48241,"Jasper County, Texas",36,1.0,1.0
stateFP,state,Proportional,13069,"Coffee County, Georgia",1,1.0,1.0
stateFP,state,Proportional,22039,"Evangeline Parish, Louisiana",5,0.24853771261597232,0.2207957263061017
stateFP,state,Proportional,47071,"Hardin County, Tennessee",8,1.0,1.0
stateFP,state,Proportional,37099,"Jackson County, North Carolina",11,1.0,1.0
stateFP,state,Proportional,29107,"Lafayette County, Missouri",6,1.0,1.0
stateFP,state,Proportional,34029,"Ocean County, New Jersey",4,0.3940060125523992,0.3277677030187757
stateFP,state,Proportional,48139,"Ellis County, Texas",5,1.0,1.0
stateFP,state,Proportional,39103,"Medina County, Ohio",15,0.12985807152799836,0.14845483121794303
stateFP,state,Proportional,17043,"DuPage County, Illinois",5,0.009140077164961248,0.010860013703739988
stateFP,state,Proportional,31133,"Pawnee County, Nebraska",1,1.0,1.0
stateFP,state,Proportional,55041,"Forest County, Wisconsin",8,1.0,1.0
stateFP,state,Proportional,22079,"Rapides Parish, Louisiana",3,0.714393599598416,0.81806034617183
stateFP,state,Proportional,48453,"Travis County, Texas",35,0.22811496764435438,0.1919347030502977
stateFP,state,Proportional,36067,"Onondaga County, New York",24,1.0,1.0
stateFP,state,Proportional,42079,"Luzerne County, Pennsylvania",11,0.42782295170292045,0.4722559032695577
stateFP,state,Proportional,6053,"Monterey County, California",16,0.13318169288978726,0.18238498095292183
stateFP,state,Proportional,40143,"Tulsa County, Oklahoma",3,1.5564768154245546e-05,1.8051936606673255e-05
stateFP,state,Proportional,16011,"Bingham County, Idaho",2,0.9714015955531424,0.9923850540277865
stateFP,state,Proportional,21189,"Owsley County, Kentucky",5,1.0,1.0
stateFP,state,Proportional,39155,"Trumbull County, Ohio",14,0.22721506492136584,0.26577986126152214
stateFP,state,Proportional,51091,"Highland County, Virginia",6,1.0,1.0
stateFP,state,Proportional,41067,"Washington County, Oregon",1,0.8051940589727691,0.8027355320517879
stateFP,state,Proportional,28041,"Greene County, Mississippi",4,1.0,1.0
stateFP,state,Proportional,20183,"Smith County, Kansas",1,1.0,1.0
stateFP,state,Proportional,31053,"Dodge County, Nebraska",1,1.0,1.0
stateFP,state,Proportional,27005,"Becker County, Minnesota",7,1.0,1.0
stateFP,state,Proportional,13137,"Habersham County, Georgia",9,1.0,1.0
stateFP,state,Proportional,41033,"Josephine County, Oregon",2,0.6485534369179169,0.5857374846146658
stateFP,state,Proportional,20149,"Pottawatomie County, Kansas",2,0.16801761442139174,0.19775325607363078
stateFP,state,Proportional,24033,"Prince George's County, Maryland",4,0.8040199083868169,0.8457211760551564
stateFP,state,Proportional,51083,"Halifax County, Virginia",5,1.0,1.0
stateFP,state,Proportional,42061,"Huntingdon County, Pennsylvania",9,0.9919376249108991,0.9912697383785722
stateFP,state,Proportional,21187,"Owen County, Kentucky",4,1.0,1.0
stateFP,state,Proportional,18117,"Orange County, Indiana",9,1.0,1.0
stateFP,state,Proportional,49035,"Salt Lake County, Utah",4,0.6788492007974306,0.603586182644351
stateFP,state,Proportional,37065,"Edgecombe County, North Carolina",1,1.0,1.0
stateFP,state,Proportional,45075,"Orangeburg County, South Carolina",6,1.0,1.0
stateFP,state,Proportional,21147,"McCreary County, Kentucky",5,1.0,1.0
stateFP,state,Proportional,6013,"Contra Costa County, California",10,0.040601437343474496,0.0944330785137246
stateFP,state,Proportional,9015,"Windham County, Connecticut",2,0.7705050508845872,0.830057936446399
stateFP,state,Proportional,21163,"Meade County, Kentucky",3,1.0,1.0
stateFP,state,Proportional,21153,"Magoffin County, Kentucky",5,1.0,1.0
stateFP,state,Proportional,47087,"Jackson County, Tennessee",6,1.0,1.0
stateFP,state,Proportional,48197,"Hardeman County, Texas",13,1.0,1.0
stateFP,state,Proportional,26053,"Gogebic County, Michigan",1,1.0,1.0
stateFP,state,Proportional,40081,"Lincoln County, Oklahoma",4,0.2335761918899276,0.24451781603217407
stateFP,state,Proportional,20109,"Logan County, Kansas",1,1.0,1.0
stateFP,state,Proportional,26065,"Ingham County, Michigan",6,1.0,1.0
stateFP,state,Proportional,28137,"Tate County, Mississippi",1,0.23248623083540348,0.2477960577196903
stateFP,state,Proportional,6019,"Fresno County, California",22,0.5198099122822276,0.6566846438202346
stateFP,state,Proportional,51197,"Wythe County, Virginia",9,1.0,1.0
stateFP,state,Proportional,51015,"Augusta County, Virginia",6,1.0,1.0
stateFP,state,Proportional,40023,"Choctaw County, Oklahoma",2,1.0,1.0
stateFP,state,Proportional,37013,"Beaufort County, North Carolina",3,1.0,1.0
stateFP,state,Proportional,36095,"Schoharie County, New York",19,1.0,1.0
stateFP,state,Proportional,42091,"Montgomery County, Pennsylvania",2,3.841907121624238e-05,4.401498971078536e-05
stateFP,state,Proportional,21015,"Boone County, Kentucky",4,0.8609971391955981,0.8408218413735773
stateFP,state,Proportional,20103,"Leavenworth County, Kansas",3,1.0,1.0
stateFP,state,Proportional,1101,"Montgomery County, Alabama",2,0.5569783725535116,0.46696448871537904
stateFP,state,Proportional,54005,"Boone County, West Virginia",3,1.0,1.0
stateFP,state,Proportional,17197,"Will County, Illinois",2,2.444562625722636e-05,1.860235545565395e-05
stateFP,state,Proportional,39039,"Defiance County, Ohio",5,1.0,1.0
stateFP,state,Proportional,20115,"Marion County, Kansas",4,0.35998167963850974,0.3538528411814617
stateFP,state,Proportional,55029,"Door County, Wisconsin",8,1.0,1.0
stateFP,state,Proportional,28085,"Lincoln County, Mississippi",3,1.0,1.0
stateFP,state,Proportional,20029,"Cloud County, Kansas",1,1.0,1.0
stateFP,state,Proportional,51077,"Grayson County, Virginia",9,1.0,1.0
stateFP,state,Proportional,21237,"Wolfe County, Kentucky",5,1.0,1.0
stateFP,state,Proportional,18181,"White County, Indiana",1,1.0,1.0
stateFP,state,Proportional,34017,"Hudson County, New Jersey",10,0.300164547920816,0.12145773403679093
stateFP,state,Proportional,18093,"Lawrence County, Indiana",9,1.0,1.0
stateFP,state,Proportional,26099,"Macomb County, Michigan",10,0.28989640708423037,0.3275292268192125
stateFP,state,Proportional,17155,"Putnam County, Illinois",17,1.0,1.0
stateFP,state,Proportional,54057,"Mineral County, West Virginia",1,0.7552738588355474,0.7367280088869135
stateFP,state,Proportional,6029,"Kern County, California",25,0.10159881545323865,0.14919893960901828
stateFP,state,Proportional,27145,"Stearns County, Minnesota",8,0.6661410486779283,0.5365288547122485
stateFP,state,Proportional,36071,"Orange County, New York",18,1.0,1.0
stateFP,state,Proportional,28079,"Leake County, Mississippi",1,1.0,1.0
stateFP,state,Proportional,39057,"Greene County, Ohio",2,0.3578693970638401,0.40689022705557293
stateFP,state,Proportional,48209,"Hays County, Texas",21,0.5721347992635216,0.7138541355284823
stateFP,state,Proportional,22095,"St. John the Baptist Parish, Louisiana",6,0.004344320037839733,0.008403224124507249
stateFP,state,Proportional,28003,"Alcorn County, Mississippi",1,1.0,1.0
stateFP,state,Proportional,1061,"Geneva County, Alabama",1,1.0,1.0
stateFP,state,Proportional,55017,"Chippewa County, Wisconsin",7,0.1570458042453414,0.19361735364569682
stateFP,state,Proportional,20035,"Cowley County, Kansas",4,1.0,1.0
stateFP,state,Proportional,48437,"Swisher County, Texas",13,1.0,1.0
stateFP,state,Proportional,28005,"Amite County, Mississippi",3,1.0,1.0
stateFP,state,Proportional,1117,"Shelby County, Alabama",6,1.0,1.0
stateFP,state,Proportional,6037,"Los Angeles County, California",26,1.1348179266219296e-06,2.4997752005185133e-06
stateFP,state,Proportional,39097,"Madison County, Ohio",4,1.0,1.0
stateFP,state,Proportional,17059,"Gallatin County, Illinois",15,1.0,1.0
stateFP,state,Proportional,29071,"Franklin County, Missouri",3,1.0,1.0
stateFP,state,Proportional,48487,"Wilbarger County, Texas",13,1.0,1.0
stateFP,state,Proportional,27095,"Mille Lacs County, Minnesota",8,1.0,1.0
stateFP,state,Proportional,29083,"Henry County, Missouri",4,1.0,1.0
stateFP,state,Proportional,48425,"Somervell County, Texas",17,1.0,1.0
stateFP,state,Proportional,29179,"Reynolds County, Missouri",8,1.0,1.0
stateFP,state,Proportional,51191,"Washington County, Virginia",9,1.0,1.0
stateFP,state,Proportional,49057,"Weber County, Utah",1,1.0,1.0
stateFP,state,Proportional,42027,"Centre County, Pennsylvania",4,0.7955092230815997,0.6363494069289085
stateFP,state,Proportional,40151,"Woods County, Oklahoma",3,1.0,1.0
stateFP,state,Proportional,51157,"Rappahannock County, Virginia",1,1.0,1.0
stateFP,state,Proportional,28011,"Bolivar County, Mississippi",2,1.0,1.0
stateFP,state,Proportional,17069,"Hardin County, Illinois",15,1.0,1.0
stateFP,state,Proportional,48357,"Ochiltree County, Texas",13,1.0,1.0
stateFP,state,Proportional,36043,"Herkimer County, New York",22,0.7904022040585419,0.7769061936235442
stateFP,state,Proportional,18105,"Monroe County, Indiana",7,1.0,1.0
stateFP,state,Proportional,20177,"Shawnee County, Kansas",2,1.0,1.0
stateFP,state,Proportional,51111,"Lunenburg County, Virginia",5,1.0,1.0
stateFP,state,Proportional,45049,"Hampton County, South Carolina",1,1.0,1.0
stateFP,state,Proportional,55131,"Washington County, Wisconsin",5,1.0,1.0
stateFP,state,Proportional,29173,"Ralls County, Missouri",6,1.0,1.0
stateFP,state,Proportional,13307,"Webster County, Georgia",2,1.0,1.0
stateFP,state,Proportional,49051,"Wasatch County, Utah",3,1.0,1.0
stateFP,state,Proportional,34011,"Cumberland County, New Jersey",1,1.0,1.0
stateFP,state,Proportional,5069,"Jefferson County, Arkansas",2,1.0,1.0
stateFP,state,Proportional,31075,"Grant County, Nebraska",3,1.0,1.0
stateFP,state,Proportional,40045,"Ellis County, Oklahoma",3,1.0,1.0
stateFP,state,Proportional,45031,"Darlington County, South Carolina",6,0.8204788748962605,0.7544175027207944
stateFP,state,Proportional,42115,"Susquehanna County, Pennsylvania",11,1.0,1.0
stateFP,state,Proportional,6037,"Los Angeles County, California",35,0.05644064372705794,0.046971757985913305
stateFP,state,Proportional,13091,"Dodge County, Georgia",8,0.8196407675729304,0.7801176721692522
stateFP,state,Proportional,26069,"Iosco County, Michigan",4,1.0,1.0
stateFP,state,Proportional,47105,"Loudon County, Tennessee",3,1.0,1.0
stateFP,state,Proportional,27021,"Cass County, Minnesota",8,1.0,1.0
stateFP,state,Proportional,51041,"Chesterfield County, Virginia",4,0.0003084292422570952,0.00017539637957556138
stateFP,state,Proportional,21111,"Jefferson County, Kentucky",6,0.25496967292976624,0.20813655365712683
stateFP,state,Proportional,27055,"Houston County, Minnesota",1,1.0,1.0
stateFP,state,Proportional,27097,"Morrison County, Minnesota",8,1.0,1.0
stateFP,state,Proportional,29105,"Laclede County, Missouri",8,1.0,1.0
stateFP,state,Proportional,51031,"Campbell County, Virginia",5,0.9222461450741622,0.9186254309692637
stateFP,state,Proportional,18065,"Henry County, Indiana",6,1.0,1.0
stateFP,state,Proportional,20137,"Norton County, Kansas",1,1.0,1.0
stateFP,state,Proportional,37103,"Jones County, North Carolina",3,1.0,1.0
stateFP,state,Proportional,47111,"Macon County, Tennessee",6,1.0,1.0
stateFP,state,Proportional,48045,"Briscoe County, Texas",13,1.0,1.0
stateFP,state,Proportional,31023,"Butler County, Nebraska",1,1.0,1.0
stateFP,state,Proportional,47123,"Monroe County, Tennessee",3,1.0,1.0
stateFP,state,Proportional,27073,"Lac qui Parle County, Minnesota",7,1.0,1.0
stateFP,state,Proportional,5029,"Conway County, Arkansas",1,0.9067525051240238,0.8977835709544071
stateFP,state,Proportional,13295,"Walker County, Georgia",14,1.0,1.0
stateFP,state,Proportional,26025,"Calhoun County, Michigan",7,1.0,1.0
stateFP,state,Proportional,40005,"Atoka County, Oklahoma",2,1.0,1.0
stateFP,state,Proportional,6065,"Riverside County, California",49,0.13550520694319465,0.11683943908747817
stateFP,state,Proportional,15009,"Maui County, Hawaii",2,1.0,1.0
stateFP,state,Proportional,26099,"Macomb County, Michigan",8,0.20418000757602933,0.22818037541134012
stateFP,state,Proportional,37183,"Wake County, North Carolina",8,0.1685263959596999,0.2311386145221382
stateFP,state,Proportional,48073,"Cherokee County, Texas",1,1.0,1.0
stateFP,state,Proportional,9003,"Hartford County, Connecticut",5,0.05137477604212026,0.08979168106949177
stateFP,state,Proportional,13073,"Columbia County, Georgia",10,1.0,1.0
stateFP,state,Proportional,26165,"Wexford County, Michigan",1,0.21665476125867913,0.22788343635939473
stateFP,state,Proportional,41043,"Linn County, Oregon",4,0.5544755646609737,0.4840833138362154
stateFP,state,Proportional,28113,"Pike County, Mississippi",3,1.0,1.0
stateFP,state,Proportional,37109,"Lincoln County, North Carolina",10,1.0,1.0
stateFP,state,Proportional,20057,"Ford County, Kansas",1,1.0,1.0
stateFP,state,Proportional,51199,"York County, Virginia",3,0.8182282184218843,0.8074197497621056
stateFP,state,Proportional,51049,"Cumberland County, Virginia",5,1.0,1.0
stateFP,state,Proportional,6037,"Los Angeles County, California",44,0.08193392929899333,0.04915486659235044
stateFP,state,Proportional,55051,"Iron County, Wisconsin",7,1.0,1.0
stateFP,state,Proportional,48499,"Wood County, Texas",4,1.0,1.0
stateFP,state,Proportional,1015,"Calhoun County, Alabama",3,0.84248641884762,0.782740264640452
stateFP,state,Proportional,1077,"Lauderdale County, Alabama",4,1.0,1.0
stateFP,state,Proportional,6037,"Los Angeles County, California",28,0.08745422363675256,0.0776790551739478
stateFP,state,Proportional,6029,"Kern County, California",23,0.5439703984065148,0.5877466867084175
stateFP,state,Proportional,28135,"Tallahatchie County, Mississippi",2,1.0,1.0
stateFP,state,Proportional,29087,"Holt County, Missouri",6,1.0,1.0
stateFP,state,Proportional,13221,"Oglethorpe County, Georgia",10,1.0,1.0
stateFP,state,Proportional,6065,"Riverside County, California",42,0.21677720374324888,0.2848621579091354
stateFP,state,Proportional,48419,"Shelby County, Texas",1,1.0,1.0
stateFP,state,Proportional,29099,"Jefferson County, Missouri",3,1.0,1.0
stateFP,state,Proportional,27163,"Washington County, Minnesota",6,0.07977260186647406,0.13077837112918733
stateFP,state,Proportional,21043,"Carter County, Kentucky",5,0.32962219033700096,0.3258086116550037
stateFP,state,Proportional,16083,"Twin Falls County, Idaho",2,1.0,1.0
stateFP,state,Proportional,42089,"Monroe County, Pennsylvania",11,0.2621433594815617,0.3365044571367986
stateFP,state,Proportional,47047,"Fayette County, Tennessee",8,1.0,1.0
stateFP,state,Proportional,25005,"Bristol County, Massachusetts",9,0.7110668934689323,0.7023136372191389
stateFP,state,Proportional,40153,"Woodward County, Oklahoma",3,1.0,1.0
stateFP,state,Proportional,31137,"Phelps County, Nebraska",3,1.0,1.0
stateFP,state,Proportional,48299,"Llano County, Texas",11,1.0,1.0
stateFP,state,Proportional,1037,"Coosa County, Alabama",3,1.0,1.0
stateFP,state,Proportional,5119,"Pulaski County, Arkansas",4,0.03720784265128516,0.03406055710158758
stateFP,state,Proportional,39061,"Hamilton County, Ohio",1,0.8521253135537484,0.7359007522930913
stateFP,state,Proportional,20011,"Bourbon County, Kansas",2,1.0,1.0
stateFP,state,Proportional,5067,"Jackson County, Arkansas",1,1.0,1.0
stateFP,state,Proportional,22037,"East Feliciana Parish, Louisiana",5,1.0,1.0
stateFP,state,Proportional,51520,"Bristol city, Virginia",9,1.0,1.0
stateFP,state,Proportional,54015,"Clay County, West Virginia",3,0.6869098471005971,0.6902596746436575
stateFP,state,Proportional,40147,"Washington County, Oklahoma",1,1.0,1.0
stateFP,state,Proportional,28033,"DeSoto County, Mississippi",1,0.6808735678736442,0.7618804170916037
stateFP,state,Proportional,13095,"Dougherty County, Georgia",2,1.0,1.0
stateFP,state,Proportional,31131,"Otoe County, Nebraska",1,1.0,1.0
stateFP,state,Proportional,1031,"Coffee County, Alabama",1,1.0,1.0
stateFP,state,Proportional,39113,"Montgomery County, Ohio",8,0.1835128229478489,0.21996751301966255
stateFP,state,Proportional,49033,"Rich County, Utah",3,1.0,1.0
stateFP,state,Proportional,48451,"Tom Green County, Texas",11,1.0,1.0
stateFP,state,Proportional,31057,"Dundy County, Nebraska",3,1.0,1.0
stateFP,state,Proportional,24025,"Harford County, Maryland",1,1.0,1.0
stateFP,state,Proportional,17081,"Jefferson County, Illinois",15,1.0,1.0
stateFP,state,Proportional,45045,"Greenville County, South Carolina",3,0.3573086293332673,0.3505402154830635
stateFP,state,Proportional,48173,"Glasscock County, Texas",11,1.0,1.0
stateFP,state,Proportional,13169,"Jones County, Georgia",8,0.9428373154667233,0.9420897466665153
stateFP,state,Proportional,47185,"White County, Tennessee",6,1.0,1.0
stateFP,state,Proportional,55097,"Portage County, Wisconsin",7,0.2958769024715805,0.382461367396368
stateFP,state,Proportional,29149,"Oregon County, Missouri",8,1.0,1.0
stateFP,state,Proportional,20181,"Sherman County, Kansas",1,1.0,1.0
stateFP,state,Proportional,21133,"Letcher County, Kentucky",5,1.0,1.0
stateFP,state,Proportional,21207,"Russell County, Kentucky",2,1.0,1.0
stateFP,state,Proportional,25017,"Middlesex County, Massachusetts",7,0.17251381145165465,0.042272635156490275
stateFP,state,Proportional,49015,"Emery County, Utah",3,1.0,1.0
stateFP,state,Proportional,48213,"Henderson County, Texas",5,1.0,1.0
stateFP,state,Proportional,48201,"Harris County, Texas",10,0.01303787494755088,0.021688590818643973
stateFP,state,Proportional,39157,"Tuscarawas County, Ohio",6,1.0,1.0
stateFP,state,Proportional,37125,"Moore County, North Carolina",2,0.09123500033706346,0.09520545913064217
