State,ElectionDate,MapType,District,DemocratVote,RepublicanVote,Winner
CA,2016,Competitive,15,147120.49615332595,47575.72498944884,Democrat
CA,2016,Competitive,16,68743.70834571484,64240.06750310896,Democrat
CA,2016,Competitive,17,184862.3612570315,12437.167144815307,Democrat
CA,2016,Competitive,18,154391.26870977436,47643.25402282799,Democrat
CA,2016,Competitive,19,152462.15212380074,53220.16679975287,Democrat
CA,2016,Competitive,20,109134.37378626654,36554.31408577481,Democrat
CA,2016,Competitive,21,49031.90849083965,66633.03756681201,Republican
CA,2016,Competitive,22,64063.51350850733,65723.54853952074,Republican
CA,2016,Competitive,23,88647.11620644544,94352.06388548572,Republican
CA,2016,Competitive,24,127811.55019707192,85198.48167030244,Democrat
CA,2016,Competitive,25,83299.93222309483,60909.594371655345,Democrat
CA,2016,Competitive,26,120365.06641506535,75725.47352166568,Democrat
CA,2016,Competitive,27,127433.15779015886,36796.26869841844,Democrat
CA,2016,Competitive,28,122361.10144818481,36342.853171631,Democrat
CA,2016,Competitive,29,105827.98995124018,44608.78788320969,Democrat
CA,2016,Competitive,30,111864.74013019199,42858.633901424444,Democrat
CA,2016,Competitive,31,89649.58543444429,74678.62085256858,Democrat
CA,2016,Competitive,32,137716.9252259876,29059.248369578447,Democrat
CA,2016,Competitive,33,119214.97750092305,39571.66813686469,Democrat
CA,2016,Competitive,34,114669.53245432508,34809.30369596796,Democrat
CA,2016,Competitive,35,109695.20098583546,50613.349441475584,Democrat
CA,2016,Competitive,36,70543.43023826397,85805.68412406313,Republican
CA,2016,Competitive,37,117351.81248615334,40815.621754480686,Democrat
CA,2016,Competitive,38,106439.75294448902,45411.785601700256,Democrat
CA,2016,Competitive,39,121494.22489565551,51090.89725319055,Democrat
CA,2016,Competitive,40,102223.75442209412,46778.818787189135,Democrat
CA,2016,Competitive,41,84919.64395878062,75364.28429347658,Democrat
CA,2016,Competitive,42,84962.49197800126,75810.27637745735,Democrat
CA,2016,Competitive,43,133121.13876076182,30315.611778189523,Democrat
CA,2016,Competitive,44,117602.94120188372,50892.16713715914,Democrat
CA,2016,Competitive,45,101555.62902324661,78910.58236944044,Democrat
CA,2016,Competitive,46,87227.90688192102,92614.36534418716,Republican
CA,2016,Competitive,47,112914.06090248443,59187.87378921849,Democrat
CA,2016,Competitive,48,105959.44826600184,72590.16862279459,Democrat
CA,2016,Competitive,49,77061.58598749974,98348.83246501556,Republican
CA,2016,Competitive,50,104173.65464042638,66455.91969045484,Democrat
CA,2016,Competitive,51,93452.30578093666,51644.577901767516,Democrat
CA,2016,Competitive,52,101121.99930964342,59823.830385566725,Democrat
CA,2016,Competitive,53,92587.40901592548,74905.43245176971,Democrat
CA,2016,Dem,1,75423.60743741717,123365.54309702388,Republican
CA,2016,Dem,2,136273.17916498779,55507.79378894856,Democrat
CA,2016,Dem,3,136504.64960979958,63694.93470693264,Democrat
CA,2016,Dem,4,97790.74745518033,89355.30489286483,Democrat
CA,2016,Dem,5,132024.96694461588,64863.90951332399,Democrat
CA,2016,Dem,6,105988.4889150941,71706.06740409996,Democrat
CA,2016,Dem,7,119873.22041024719,61275.597771038076,Democrat
CA,2016,Dem,8,67053.10214966997,88765.27329321821,Republican
CA,2016,Dem,9,72685.15026285242,58961.729937594675,Democrat
CA,2016,Dem,10,105291.36144424361,63308.927300515745,Democrat
CA,2016,Dem,11,155778.41965899238,57340.5139629567,Democrat
CA,2016,Dem,12,202142.5461835611,26869.99593650139,Democrat
CA,2016,Dem,13,153162.89041125964,33691.55617959193,Democrat
CA,2016,Dem,14,180716.2336613931,30098.75651625715,Democrat
CA,2016,Dem,15,136168.88798778917,41869.27721922331,Democrat
CA,2016,Dem,16,74606.96604024975,61218.91500945941,Democrat
CA,2016,Dem,17,187760.2843631126,8645.51447567883,Democrat
CA,2016,Dem,18,147357.000540003,56823.76208729621,Democrat
CA,2016,Dem,19,157492.61485779646,47366.96804406725,Democrat
CA,2016,Dem,20,104275.25033649431,67004.62641155554,Democrat
CA,2016,Dem,21,53638.851947088486,69753.80222453816,Republican
CA,2016,Dem,22,84022.04193866628,117587.95193410068,Republican
CA,2016,Dem,23,45828.530285156754,66918.23658629408,Republican
CA,2016,Dem,24,129491.47378704228,82605.33683622477,Democrat
CA,2016,Dem,25,105328.09705928557,47326.691200639936,Democrat
CA,2016,Dem,26,116540.34475191173,75280.76018277062,Democrat
CA,2016,Dem,27,155667.82512190953,30003.478513641367,Democrat
CA,2016,Dem,28,114425.21700429653,47481.44436078467,Democrat
CA,2016,Dem,29,108600.8186489792,43236.517831211015,Democrat
CA,2016,Dem,30,113290.67242491609,44620.94956078564,Democrat
CA,2016,Dem,31,94402.87677959092,70033.28341449179,Democrat
CA,2016,Dem,32,127709.87649749812,34103.32256856435,Democrat
CA,2016,Dem,33,102868.32723163629,49110.843547988865,Democrat
CA,2016,Dem,34,121686.18699157864,32375.974338260174,Democrat
CA,2016,Dem,35,90095.73613089588,69033.80077502818,Democrat
CA,2016,Dem,36,67392.24979563194,70397.34756943685,Republican
CA,2016,Dem,37,129597.67446057634,32202.94400091019,Democrat
CA,2016,Dem,38,100357.6549071898,55338.00763393815,Democrat
CA,2016,Dem,39,83629.24430549606,110143.87567278302,Republican
CA,2016,Dem,40,96699.81297601393,52393.44019528694,Democrat
CA,2016,Dem,41,81478.8207847994,76607.5492840485,Democrat
CA,2016,Dem,42,111408.4909845193,50660.341402139515,Democrat
CA,2016,Dem,43,111311.20215307869,42346.365282904604,Democrat
CA,2016,Dem,44,133662.86887194766,30516.25824129409,Democrat
CA,2016,Dem,45,115964.58391101322,53948.458033227704,Democrat
CA,2016,Dem,46,83698.59091281125,102629.42065211415,Republican
CA,2016,Dem,47,106337.55686937735,69102.72068957612,Democrat
CA,2016,Dem,48,118781.4832003749,41303.09350843694,Democrat
CA,2016,Dem,49,88284.76248958985,72886.44338605476,Democrat
CA,2016,Dem,50,80362.98500697949,85701.00809914296,Republican
CA,2016,Dem,51,111788.01811746809,55259.85062415036,Democrat
CA,2016,Dem,52,112897.89347635226,54114.670350962464,Democrat
CA,2016,Dem,53,85662.66234156908,77961.84395012008,Democrat
CA,2016,GOP,1,73750.51061485316,106973.14973931779,Republican
CA,2016,GOP,2,173455.42296932344,47612.80566761096,Democrat
CA,2016,GOP,3,92084.3509618107,100191.04592331423,Republican
CA,2016,GOP,4,89753.5718744146,113750.34898254857,Republican
CA,2016,GOP,5,141177.03846451046,49653.761465334865,Democrat
CA,2016,GOP,6,119613.17137501955,47673.35203058954,Democrat
CA,2016,GOP,7,87668.61996743464,98158.7872646965,Republican
CA,2016,GOP,8,80347.88827728998,78364.20361282515,Democrat
CA,2016,GOP,9,79453.02557078382,53943.99197518649,Democrat
CA,2016,GOP,10,80415.91411295458,82758.7402453296,Republican
CA,2016,GOP,11,159825.93803554724,54206.51338430237,Democrat
CA,2016,GOP,12,202250.6053002337,26917.896774284764,Democrat
CA,2016,GOP,13,153162.72536633234,33691.44437601968,Democrat
CA,2016,GOP,14,180547.39506804364,29493.107059827063,Democrat
CA,2016,GOP,15,147529.91007424376,45586.560597618954,Democrat
CA,2016,GOP,16,73410.11103794028,54930.21581795695,Democrat
CA,2016,GOP,17,188179.23876805743,7566.315386739336,Democrat
CA,2016,GOP,18,141619.57175976835,65724.0954729387,Democrat
CA,2016,GOP,19,163405.24240996625,39066.34049763592,Democrat
CA,2016,GOP,20,115677.24957915535,47431.388778031505,Democrat
CA,2016,GOP,21,46622.50799530062,63691.81034858586,Republican
CA,2016,GOP,22,64524.921879365116,73067.6494138872,Republican
CA,2016,GOP,23,87481.7560546012,96182.52439155978,Republican
CA,2016,GOP,24,120029.89315216464,75793.64779145205,Democrat
CA,2016,GOP,25,95145.43793131302,52889.7285973225,Democrat
CA,2016,GOP,26,127541.94752906114,84683.08205563214,Democrat
CA,2016,GOP,27,142017.02133301864,27788.686511893142,Democrat
CA,2016,GOP,28,125172.84274852599,34294.12158146906,Democrat
CA,2016,GOP,29,104479.89959351394,45008.732801335005,Democrat
CA,2016,GOP,30,112573.82573164755,43058.66767682558,Democrat
CA,2016,GOP,31,90737.8493219908,71471.65109774774,Democrat
CA,2016,GOP,32,129580.99983589516,33557.682659136815,Democrat
CA,2016,GOP,33,104761.50888925898,47437.07437668557,Democrat
CA,2016,GOP,34,127962.62203747133,29903.092853861024,Democrat
CA,2016,GOP,35,113826.57709490482,46599.53871246941,Democrat
CA,2016,GOP,36,71373.17336773316,88926.08886754914,Republican
CA,2016,GOP,37,122681.93156811522,36932.37170358261,Democrat
CA,2016,GOP,38,106016.10390522538,49490.87123879834,Democrat
CA,2016,GOP,39,110023.5344900374,63134.62741165116,Democrat
CA,2016,GOP,40,92906.55146448448,51927.99551576566,Democrat
CA,2016,GOP,41,88187.12168102645,69574.15794959223,Democrat
CA,2016,GOP,42,78378.6516366685,84356.03808856702,Republican
CA,2016,GOP,43,128665.14754322998,33211.2121619223,Democrat
CA,2016,GOP,44,130541.53236828091,31206.858792446492,Democrat
CA,2016,GOP,45,93602.71781374895,90004.95116639821,Democrat
CA,2016,GOP,46,92111.18065840926,83030.19757248816,Democrat
CA,2016,GOP,47,123829.53386717076,48724.55694803575,Democrat
CA,2016,GOP,48,82252.0340045978,115857.97724004491,Republican
CA,2016,GOP,49,83551.3999643308,78765.58256906555,Democrat
CA,2016,GOP,50,89360.45783762482,78510.41124335199,Democrat
CA,2016,GOP,51,95763.09020398172,49092.90467917216,Democrat
CA,2016,GOP,52,108338.1029827466,58835.01795778223,Democrat
CA,2016,GOP,53,97913.62192687267,64017.42297181444,Democrat
CA,2016,MajMin,1,83605.76431346507,129153.68057047974,Republican
CA,2016,MajMin,2,177997.4153808435,48664.46190794983,Democrat
CA,2016,MajMin,3,134173.26210711934,64883.908632319726,Democrat
CA,2016,MajMin,4,85320.38991865914,127569.17337003016,Republican
CA,2016,MajMin,5,82732.76148668295,75342.63449931248,Democrat
CA,2016,MajMin,6,103726.8738442834,69310.95808582168,Democrat
CA,2016,MajMin,7,113483.4612035442,49918.78404200207,Democrat
CA,2016,MajMin,8,81168.15050140738,83335.04298488548,Republican
CA,2016,MajMin,9,106057.50238126106,63807.17574699134,Democrat
CA,2016,MajMin,10,70026.24063304768,68875.97774062889,Democrat
CA,2016,MajMin,11,156688.84788448553,57007.50665284557,Democrat
CA,2016,MajMin,12,201905.87122719974,26922.346233535998,Democrat
CA,2016,MajMin,13,152408.48077500626,33691.79011747382,Democrat
CA,2016,MajMin,14,175484.61604485635,35110.65430571755,Democrat
CA,2016,MajMin,15,155037.49185023285,33721.63178726618,Democrat
CA,2016,MajMin,16,67733.62987290752,62366.10238519784,Democrat
CA,2016,MajMin,17,192110.9432768494,6746.633814424351,Democrat
CA,2016,MajMin,18,148911.4567605713,55448.50034102217,Democrat
CA,2016,MajMin,19,153069.08118987875,50083.97515469513,Democrat
CA,2016,MajMin,20,99100.99433888026,50162.66181527746,Democrat
CA,2016,MajMin,21,51589.36231030332,66989.26274959957,Republican
CA,2016,MajMin,22,54984.28957514443,63029.428989283086,Republican
CA,2016,MajMin,23,63202.60397712115,86552.74208089427,Republican
CA,2016,MajMin,24,140715.67518173976,92583.51330952294,Democrat
CA,2016,MajMin,25,101741.17817881316,49170.95242503607,Democrat
CA,2016,MajMin,26,121875.26609359105,85790.68344020938,Democrat
CA,2016,MajMin,27,178736.233979333,6821.175871144029,Democrat
CA,2016,MajMin,28,129111.64511111258,34284.12841231674,Democrat
CA,2016,MajMin,29,105795.39703008549,44325.746088847205,Democrat
CA,2016,MajMin,30,113518.95375907075,42262.36574933415,Democrat
CA,2016,MajMin,31,92763.43491090111,70560.84126007724,Democrat
CA,2016,MajMin,32,120949.54755556866,37417.229909646536,Democrat
CA,2016,MajMin,33,102817.80468977377,57524.03034376439,Democrat
CA,2016,MajMin,34,124641.86430822047,30510.346348592488,Democrat
CA,2016,MajMin,35,94336.70421081122,63682.29969121794,Democrat
CA,2016,MajMin,36,67116.82007950981,70130.74163985967,Republican
CA,2016,MajMin,37,123164.08895385869,38991.87764373013,Democrat
CA,2016,MajMin,38,100497.44047085488,59192.026124108335,Democrat
CA,2016,MajMin,39,99594.24672734851,74447.814822007,Democrat
CA,2016,MajMin,40,98692.329589405,47920.35896991692,Democrat
CA,2016,MajMin,41,86059.66811453072,72917.74150798943,Democrat
CA,2016,MajMin,42,80337.80298299942,82705.71483048052,Republican
CA,2016,MajMin,43,129690.7959084019,33498.02542400578,Democrat
CA,2016,MajMin,44,119212.40034812757,37331.263617901204,Democrat
CA,2016,MajMin,45,114194.3261752281,57438.40885268641,Democrat
CA,2016,MajMin,46,83898.72831313395,99309.62790499664,Republican
CA,2016,MajMin,47,105374.68200920388,47014.22095568422,Democrat
CA,2016,MajMin,48,113902.57218867025,55903.46294358232,Democrat
CA,2016,MajMin,49,75723.09514283041,119244.86530825529,Republican
CA,2016,MajMin,50,93500.76213095125,75293.654210331,Democrat
CA,2016,MajMin,51,111139.2706747034,55430.13204614109,Democrat
CA,2016,MajMin,52,83787.37119959698,78415.70738294617,Democrat
CA,2016,MajMin,53,107873.40312787244,55907.008958016064,Democrat
CA,2016,Proportional,1,73750.51061485316,106973.14973931779,Republican
CA,2016,Proportional,2,173455.42296932344,47612.80566761096,Democrat
CA,2016,Proportional,3,92084.3509618107,100191.04592331423,Republican
CA,2016,Proportional,4,89753.5718744146,113750.34898254857,Republican
CA,2016,Proportional,5,141177.03846451046,49653.761465334865,Democrat
CA,2016,Proportional,6,119613.17137501955,47673.35203058954,Democrat
CA,2016,Proportional,7,87668.61996743464,98158.7872646965,Republican
CA,2016,Proportional,8,80347.88827728998,78364.20361282515,Democrat
CA,2016,Proportional,9,79453.02557078382,53943.99197518649,Democrat
CA,2016,Proportional,10,80415.91411295458,82758.7402453296,Republican
CA,2016,Proportional,11,159825.93803554724,54206.51338430237,Democrat
CA,2016,Proportional,12,202250.6053002337,26917.896774284764,Democrat
CA,2016,Proportional,13,153162.72536633234,33691.44437601968,Democrat
CA,2016,Proportional,14,180547.39506804364,29493.107059827063,Democrat
CA,2016,Proportional,15,147529.91007424376,45586.560597618954,Democrat
CA,2016,Proportional,16,73410.11103794028,54930.21581795695,Democrat
CA,2016,Proportional,17,188179.23876805743,7566.315386739336,Democrat
CA,2016,Proportional,18,141619.57175976835,65724.0954729387,Democrat
CA,2016,Proportional,19,163405.24240996625,39066.34049763592,Democrat
CA,2016,Proportional,20,115677.24957915535,47431.388778031505,Democrat
CA,2016,Proportional,21,46622.50799530062,63691.81034858586,Republican
CA,2016,Proportional,22,64524.921879365116,73067.6494138872,Republican
CA,2016,Proportional,23,87481.7560546012,96182.52439155978,Republican
CA,2016,Proportional,24,120029.89315216464,75793.64779145205,Democrat
CA,2016,Proportional,25,95145.43793131302,52889.7285973225,Democrat
CA,2016,Proportional,26,127541.94752906114,84683.08205563214,Democrat
CA,2016,Proportional,27,142017.02133301864,27788.686511893142,Democrat
CA,2016,Proportional,28,125172.84274852599,34294.12158146906,Democrat
CA,2016,Proportional,29,104479.89959351394,45008.732801335005,Democrat
CA,2016,Proportional,30,112573.82573164755,43058.66767682558,Democrat
CA,2016,Proportional,31,90737.8493219908,71471.65109774774,Democrat
CA,2016,Proportional,32,129580.99983589516,33557.682659136815,Democrat
CA,2016,Proportional,33,104761.50888925898,47437.07437668557,Democrat
CA,2016,Proportional,34,127962.62203747133,29903.092853861024,Democrat
CA,2016,Proportional,35,113826.57709490482,46599.53871246941,Democrat
CA,2016,Proportional,36,71373.17336773316,88926.08886754914,Republican
CA,2016,Proportional,37,122681.93156811522,36932.37170358261,Democrat
CA,2016,Proportional,38,106016.10390522538,49490.87123879834,Democrat
CA,2016,Proportional,39,110023.5344900374,63134.62741165116,Democrat
CA,2016,Proportional,40,92906.55146448448,51927.99551576566,Democrat
CA,2016,Proportional,41,88187.12168102645,69574.15794959223,Democrat
CA,2016,Proportional,42,78378.6516366685,84356.03808856702,Republican
CA,2016,Proportional,43,128665.14754322998,33211.2121619223,Democrat
CA,2016,Proportional,44,130541.53236828091,31206.858792446492,Democrat
CA,2016,Proportional,45,93602.71781374895,90004.95116639821,Democrat
CA,2016,Proportional,46,92111.18065840926,83030.19757248816,Democrat
CA,2016,Proportional,47,123829.53386717076,48724.55694803575,Democrat
CA,2016,Proportional,48,82252.0340045978,115857.97724004491,Republican
CA,2016,Proportional,49,83551.3999643308,78765.58256906555,Democrat
CA,2016,Proportional,50,89360.45783762482,78510.41124335199,Democrat
CA,2016,Proportional,51,95763.09020398172,49092.90467917216,Democrat
CA,2016,Proportional,52,108338.1029827466,58835.01795778223,Democrat
CA,2016,Proportional,53,97913.62192687267,64017.42297181444,Democrat
CA,2016,algorithmic-compact,1,84766.18840289986,132083.8046541331,Republican
CA,2016,algorithmic-compact,2,140881.38729688557,50174.24765672908,Democrat
CA,2016,algorithmic-compact,3,105906.3948176613,79689.85569053172,Democrat
CA,2016,algorithmic-compact,4,93147.72602185202,125495.8205614737,Republican
CA,2016,algorithmic-compact,5,157436.28174224182,50223.002244423245,Democrat
CA,2016,algorithmic-compact,6,112262.49787663495,56031.730714331556,Democrat
CA,2016,algorithmic-compact,7,102197.23680689554,72301.32466723151,Democrat
CA,2016,algorithmic-compact,8,78523.4355173296,86592.89526413819,Republican
CA,2016,algorithmic-compact,9,90894.46208169192,58286.40109494196,Democrat
CA,2016,algorithmic-compact,10,67001.72845902275,70658.30529760986,Republican
CA,2016,algorithmic-compact,11,157162.14528696937,62520.20126138605,Democrat
CA,2016,algorithmic-compact,12,201928.30619041235,26618.022640684932,Democrat
CA,2016,algorithmic-compact,13,152876.52021321186,33763.78443900341,Democrat
CA,2016,algorithmic-compact,14,181511.0921531663,29355.399315230334,Democrat
CA,2016,algorithmic-compact,15,157008.772095555,31227.275834760687,Democrat
CA,2016,algorithmic-compact,16,72060.94893095843,60029.736469066265,Democrat
CA,2016,algorithmic-compact,17,188794.70795491023,7995.20453064455,Democrat
CA,2016,algorithmic-compact,18,140247.6920978129,66763.23779474491,Democrat
CA,2016,algorithmic-compact,19,150356.12677083796,54872.05664008048,Democrat
CA,2016,algorithmic-compact,20,107512.60168510032,39284.72008882399,Democrat
CA,2016,algorithmic-compact,21,52327.06821334378,70452.20951421786,Republican
CA,2016,algorithmic-compact,22,58348.91411348437,65943.61344271897,Republican
CA,2016,algorithmic-compact,23,56339.43954976648,75859.57673057262,Republican
CA,2016,algorithmic-compact,24,140407.143213467,92203.30511064873,Democrat
CA,2016,algorithmic-compact,25,104252.90964905825,52437.19092650429,Democrat
CA,2016,algorithmic-compact,26,123165.8206498135,87655.82879078574,Democrat
CA,2016,algorithmic-compact,27,156945.37545126426,21023.77041762253,Democrat
CA,2016,algorithmic-compact,28,112542.66672315069,41536.51242057417,Democrat
CA,2016,algorithmic-compact,29,104665.54933918685,45257.50698180535,Democrat
CA,2016,algorithmic-compact,30,110363.02265006928,44060.31909875693,Democrat
CA,2016,algorithmic-compact,31,95626.6540075664,71386.4158304724,Democrat
CA,2016,algorithmic-compact,32,126290.75282045403,35140.89375419628,Democrat
CA,2016,algorithmic-compact,33,111625.44033262141,46008.46679685855,Democrat
CA,2016,algorithmic-compact,34,131939.01193071608,27552.317969271284,Democrat
CA,2016,algorithmic-compact,35,94498.44410556444,66214.60332318959,Democrat
CA,2016,algorithmic-compact,36,69348.45958987492,84293.75562361957,Republican
CA,2016,algorithmic-compact,37,120737.19721849287,37710.236010405184,Democrat
CA,2016,algorithmic-compact,38,116838.21220178787,40440.05120918636,Democrat
CA,2016,algorithmic-compact,39,123638.34096133147,55603.73433892752,Democrat
CA,2016,algorithmic-compact,40,93400.51743424124,52293.28072746447,Democrat
CA,2016,algorithmic-compact,41,84376.41387569674,71611.37834377543,Democrat
CA,2016,algorithmic-compact,42,90915.20269287794,76795.25993771448,Democrat
CA,2016,algorithmic-compact,43,129101.74907663144,33412.223438656925,Democrat
CA,2016,algorithmic-compact,44,107842.15963801145,44041.84243502578,Democrat
CA,2016,algorithmic-compact,45,99654.94522299965,78812.102667933,Democrat
CA,2016,algorithmic-compact,46,89087.80444259476,93050.57950745142,Republican
CA,2016,algorithmic-compact,47,123928.37207531102,35670.834115045,Democrat
CA,2016,algorithmic-compact,48,92643.12341506677,98814.85817882071,Republican
CA,2016,algorithmic-compact,49,81002.9533673366,95327.63592815115,Republican
CA,2016,algorithmic-compact,50,78300.40382849643,82315.69487195926,Republican
CA,2016,algorithmic-compact,51,93672.98575816481,50906.756350288066,Democrat
CA,2016,algorithmic-compact,52,109939.65592538651,55092.05122590137,Democrat
CA,2016,algorithmic-compact,53,105040.03812412081,61829.16712151065,Democrat
CA,2016,current,1,84766.18840289986,132083.8046541331,Republican
CA,2016,current,2,140881.38729688557,50174.24765672908,Democrat
CA,2016,current,3,105906.3948176613,79689.85569053172,Democrat
CA,2016,current,4,93147.72602185202,125495.8205614737,Republican
CA,2016,current,5,157436.28174224182,50223.002244423245,Democrat
CA,2016,current,6,112262.49787663495,56031.730714331556,Democrat
CA,2016,current,7,102197.23680689554,72301.32466723151,Democrat
CA,2016,current,8,78523.4355173296,86592.89526413819,Republican
CA,2016,current,9,90894.46208169192,58286.40109494196,Democrat
CA,2016,current,10,67001.72845902275,70658.30529760986,Republican
CA,2016,current,11,157162.14528696937,62520.20126138605,Democrat
CA,2016,current,12,201928.30619041235,26618.022640684932,Democrat
CA,2016,current,13,152876.52021321186,33763.78443900341,Democrat
CA,2016,current,14,181511.0921531663,29355.399315230334,Democrat
CA,2016,current,15,157008.772095555,31227.275834760687,Democrat
CA,2016,current,16,72060.94893095843,60029.736469066265,Democrat
CA,2016,current,17,188794.70795491023,7995.20453064455,Democrat
CA,2016,current,18,140247.6920978129,66763.23779474491,Democrat
CA,2016,current,19,150356.12677083796,54872.05664008048,Democrat
CA,2016,current,20,107512.60168510032,39284.72008882399,Democrat
CA,2016,current,21,52327.06821334378,70452.20951421786,Republican
CA,2016,current,22,58348.91411348437,65943.61344271897,Republican
CA,2016,current,23,56339.43954976648,75859.57673057262,Republican
CA,2016,current,24,140407.143213467,92203.30511064873,Democrat
CA,2016,current,25,104252.90964905825,52437.19092650429,Democrat
CA,2016,current,26,123165.8206498135,87655.82879078574,Democrat
CA,2016,current,27,156945.37545126426,21023.77041762253,Democrat
CA,2016,current,28,112542.66672315069,41536.51242057417,Democrat
CA,2016,current,29,104665.54933918685,45257.50698180535,Democrat
CA,2016,current,30,110363.02265006928,44060.31909875693,Democrat
CA,2016,current,31,95626.6540075664,71386.4158304724,Democrat
CA,2016,current,32,126290.75282045403,35140.89375419628,Democrat
CA,2016,current,33,111625.44033262141,46008.46679685855,Democrat
CA,2016,current,34,131939.01193071608,27552.317969271284,Democrat
CA,2016,current,35,94498.44410556444,66214.60332318959,Democrat
CA,2016,current,36,69348.45958987492,84293.75562361957,Republican
CA,2016,current,37,120737.19721849287,37710.236010405184,Democrat
CA,2016,current,38,116838.21220178787,40440.05120918636,Democrat
CA,2016,current,39,123638.34096133147,55603.73433892752,Democrat
CA,2016,current,40,93400.51743424124,52293.28072746447,Democrat
CA,2016,current,41,84376.41387569674,71611.37834377543,Democrat
CA,2016,current,42,90915.20269287794,76795.25993771448,Democrat
CA,2016,current,43,129101.74907663144,33412.223438656925,Democrat
CA,2016,current,44,107842.15963801145,44041.84243502578,Democrat
CA,2016,current,45,99654.94522299965,78812.102667933,Democrat
CA,2016,current,46,89087.80444259476,93050.57950745142,Republican
CA,2016,current,47,123928.37207531102,35670.834115045,Democrat
CA,2016,current,48,92643.12341506677,98814.85817882071,Republican
CA,2016,current,49,81002.9533673366,95327.63592815115,Republican
CA,2016,current,50,78300.40382849643,82315.69487195926,Republican
CA,2016,current,51,93672.98575816481,50906.756350288066,Democrat
CA,2016,current,52,109939.65592538651,55092.05122590137,Democrat
CA,2016,current,53,105040.03812412081,61829.16712151065,Democrat
CO,2016,Compact,1,205415.33666419974,65913.96894633408,Democrat
CO,2016,Compact,2,225604.77778881148,148283.76044275344,Democrat
CO,2016,Compact,3,124854.48456301163,194558.6917974764,Republican
CO,2016,Compact,4,184360.2807075905,195476.25888846038,Republican
CO,2016,Compact,5,123919.60894120147,217967.36703151625,Republican
CO,2016,Compact,6,159995.5807550584,122720.57645287583,Democrat
CO,2016,Compact,7,188058.93058012688,192534.37644058364,Republican
CO,2016,Competitive,1,204142.88313211073,65800.44205377616,Democrat
CO,2016,Competitive,2,197595.2990383651,170966.06439559552,Democrat
CO,2016,Competitive,3,134180.69127090354,187047.38462063795,Republican
CO,2016,Competitive,4,205059.58833738533,180504.1249664952,Democrat
CO,2016,Competitive,5,119022.33720302748,230999.5068062518,Republican
CO,2016,Competitive,6,164061.2189541829,125234.30334687239,Democrat
CO,2016,Competitive,7,188146.98206402492,176903.1738103709,Democrat
CO,2016,Dem,1,181956.9119783166,145932.54121941744,Democrat
CO,2016,Dem,2,192843.86050801628,162655.02180045945,Democrat
CO,2016,Dem,3,132852.26232064085,183861.39445338937,Republican
CO,2016,Dem,4,209210.74608583478,166351.58691994657,Democrat
CO,2016,Dem,5,118444.82537652669,230666.57144302962,Republican
CO,2016,Dem,6,178721.34730882468,116512.95897841669,Democrat
CO,2016,Dem,7,198179.04642184015,131474.92518534092,Democrat
CO,2016,GOP,1,204716.17229965833,72874.19347729943,Democrat
CO,2016,GOP,2,221327.4106265024,122838.0099658783,Democrat
CO,2016,GOP,3,146755.4987022049,199568.98085592937,Republican
CO,2016,GOP,4,178311.62756429685,177589.89744549495,Democrat
CO,2016,GOP,5,124298.91580987856,186087.789738058,Republican
CO,2016,GOP,6,155641.81364707084,175642.7228873931,Republican
CO,2016,GOP,7,181157.56135038825,202853.40562994697,Republican
CO,2016,MajMin,1,185867.03973079642,94900.58140153025,Democrat
CO,2016,MajMin,2,235433.50262404446,129919.45816426998,Democrat
CO,2016,MajMin,3,140031.7814450916,186755.099411568,Republican
CO,2016,MajMin,4,155539.99975599337,211737.1940792773,Republican
CO,2016,MajMin,5,119557.7807470671,208968.16835266515,Republican
CO,2016,MajMin,6,191884.8092373553,100883.81154137653,Democrat
CO,2016,MajMin,7,183894.08645965185,204290.68704931275,Republican
CO,2016,Proportional,1,203711.05216590725,70671.4800867717,Democrat
CO,2016,Proportional,2,244876.77651014997,163621.47806428283,Democrat
CO,2016,Proportional,3,140427.24111945656,183662.2724467476,Republican
CO,2016,Proportional,4,147372.465434389,217424.91584976768,Republican
CO,2016,Proportional,5,121759.40864696236,210767.08118742998,Republican
CO,2016,Proportional,6,178265.9370785046,143725.43421493768,Democrat
CO,2016,Proportional,7,175796.11904463032,147582.33815006257,Democrat
CO,2016,algorithmic-compact,1,203711.05216590725,70671.4800867717,Democrat
CO,2016,algorithmic-compact,2,244876.77651014997,163621.47806428283,Democrat
CO,2016,algorithmic-compact,3,140427.24111945656,183662.2724467476,Republican
CO,2016,algorithmic-compact,4,147372.465434389,217424.91584976768,Republican
CO,2016,algorithmic-compact,5,121759.40864696236,210767.08118742998,Republican
CO,2016,algorithmic-compact,6,178265.9370785046,143725.43421493768,Democrat
CO,2016,algorithmic-compact,7,175796.11904463032,147582.33815006257,Democrat
CO,2016,current,1,203711.05216590725,70671.4800867717,Democrat
CO,2016,current,2,244876.77651014997,163621.47806428283,Democrat
CO,2016,current,3,140427.24111945656,183662.2724467476,Republican
CO,2016,current,4,147372.465434389,217424.91584976768,Republican
CO,2016,current,5,121759.40864696236,210767.08118742998,Republican
CO,2016,current,6,178265.9370785046,143725.43421493768,Democrat
CO,2016,current,7,175796.11904463032,147582.33815006257,Democrat
CT,2016,Compact,1,195037.5893517594,115369.27057860233,Democrat
CT,2016,Compact,2,169535.4657594028,153742.36599670575,Democrat
CT,2016,Compact,3,169659.0215563502,130579.92329972931,Democrat
