CA,2016,current,40,37,127254.61124073454,68980.6314025191
CA,2016,current,41,65,130017.75900023337,97771.47342448214
CA,2016,current,41,71,5.431629815292006,2.8945014002226404
CA,2016,current,42,71,1.797821107256133,0.8075937269201436
CA,2016,current,42,65,144501.71455376255,100306.50512148615
CA,2016,current,43,37,187555.39369642572,41052.05179976383
CA,2016,current,44,37,149528.4324271363,58176.42180618636
CA,2016,current,45,59,139729.01298327124,114895.1806896075
CA,2016,current,46,59,126619.72396525851,139166.43701212187
CA,2016,current,47,37,109226.28678403061,23153.234624530207
CA,2016,current,47,59,73700.9047209234,15282.688451939293
CA,2016,current,48,37,0.2563697820574081,0.16374671159008397
CA,2016,current,48,59,127018.08736818368,156104.2854616511
CA,2016,current,49,73,103662.61430386837,116551.17426310228
CA,2016,current,49,59,19564.066195603235,59465.73920463799
CA,2016,current,50,65,13833.445704031858,9370.348906566174
CA,2016,current,50,73,107086.46876011489,146789.15991831775
CA,2016,current,51,25,32556.0,14428.0
CA,2016,current,51,73,134701.30687527944,79113.70398251385
CA,2016,current,52,73,186158.41629411405,94057.2507463213
CA,2016,current,53,73,176859.19376662432,108941.71108974538
CA,2018,current,1,57,25271.327469707314,18471.716169356223
CA,2018,current,1,103,7021.0,13885.0
CA,2018,current,1,21,457.2295585180044,875.0144279836381
CA,2018,current,1,35,2456.0,6556.0
CA,2018,current,1,89,24755.0,45308.0
CA,2018,current,1,63,4003.0,5221.0
CA,2018,current,1,91,707.0,956.0
CA,2018,current,1,61,7333.406907607913,14342.549253885127
CA,2018,current,1,7,48127.0,41063.0
CA,2018,current,1,49,1041.0,2421.0
CA,2018,current,1,93,8266.0,9691.0
CA,2018,current,2,97,32378.417680460407,5405.220365666397
CA,2018,current,2,41,106093.0,20579.0
CA,2018,current,2,23,25521.0,12010.0
CA,2018,current,2,45,10678.0,4769.0
CA,2018,current,2,75,11.992497769077962,14.2954345671575
CA,2018,current,2,15,3890.0,4304.0
CA,2018,current,2,105,2604.0,2647.0
CA,2018,current,3,95,55370.55352302891,29507.73079208069
CA,2018,current,3,67,11012.653342457985,5307.345694237523
CA,2018,current,3,101,12126.0,14690.0
CA,2018,current,3,115,8044.0,10946.0
CA,2018,current,3,33,4470.412109017221,1424.5829282080804
CA,2018,current,3,13,0.6624127752944338,0.6092578290648695
CA,2018,current,3,11,2411.0,3276.0
CA,2018,current,3,21,2572.7704414819955,4349.985572016362
CA,2018,current,3,113,34119.666306178304,8889.2757572398
CA,2018,current,4,19,1188.3138878738932,3829.9638786625146
CA,2018,current,4,67,1.11529297601412,1.3745382444287801
CA,2018,current,4,17,39728.0,46632.0
CA,2018,current,4,57,4978.67253029269,3425.283830643777
CA,2018,current,4,3,394.0,193.0
CA,2018,current,4,109,10596.0,13221.0
CA,2018,current,4,9,8652.0,12024.0
CA,2018,current,4,61,69585.36963411822,74497.44417395387
CA,2018,current,4,5,7203.0,10284.0
CA,2018,current,4,39,2143.6924780678532,5027.292345457527
CA,2018,current,4,43,2805.0,3917.0
CA,2018,current,5,55,39726.0,0.0
CA,2018,current,5,97,65813.58231953958,8121.779634333599
CA,2018,current,5,95,40154.44647697105,7948.269207919308
CA,2018,current,5,13,24422.53191607991,5098.191984649075
CA,2018,current,5,33,3493.587890982778,1195.4170717919194
CA,2018,current,6,113,8271.3336938217,2346.724242760198
CA,2018,current,6,67,169062.41090303808,50355.95961870026
CA,2018,current,7,67,157389.1885356631,75681.36545173204
CA,2018,current,7,61,2.223458273855016,3.0065721610183838
CA,2018,current,8,29,0.38078526200542656,0.6498935261731811
CA,2018,current,8,71,53924.68501484685,108301.35938174663
CA,2018,current,8,51,0.0,3905.0
CA,2018,current,8,27,0.0,6150.0
CA,2018,current,9,77,76116.40832749651,54711.62164183769
CA,2018,current,9,67,3232.6319258645826,3566.9546970856413
CA,2018,current,9,13,36487.4163201468,20473.366484452985
CA,2018,current,10,99,74580.0,70988.0
CA,2018,current,10,77,21256.591672503502,27957.378358162347
CA,2018,current,11,1,36.900143574916086,20.580526360052414
CA,2018,current,11,13,179830.4558826998,69590.96323743126
CA,2018,current,12,75,260284.84851764023,47728.72771116219
CA,2018,current,13,13,9.11664537183965,3.9934700402982433
CA,2018,current,13,1,206189.35312828707,39222.9960059569
CA,2018,current,14,85,3.1416296926619642,3.366544208352795
CA,2018,current,14,75,46297.15898459068,484.976854270667
CA,2018,current,14,81,192635.5536348144,39117.36803019377
CA,2018,current,15,13,23507.816822926314,2153.875565597282
CA,2018,current,15,1,186899.32285950324,30419.365368274463
