CA,2016,current,35,37,23302.05700132168,9199.941054890336
CA,2016,current,35,71,71196.38710424276,57014.66226829925
CA,2016,current,36,65,69348.45958987492,84293.75562361957
CA,2016,current,37,37,120737.19721849287,37710.236010405184
CA,2016,current,38,37,113654.97704006846,40382.82283917879
CA,2016,current,38,59,3183.2351617194136,57.228370007565736
CA,2016,current,39,71,14418.554555312203,2438.18764469474
CA,2016,current,39,37,47910.57561351005,1465.5601420144412
CA,2016,current,39,59,61309.21079250921,51699.98655221834
CA,2016,current,40,37,93400.51743424124,52293.28072746447
CA,2016,current,41,65,84372.2257393494,71609.00566009927
CA,2016,current,41,71,4.18813634734603,2.3726836761566625
CA,2016,current,42,71,1.3520817356705408,0.703120002793073
CA,2016,current,42,65,90913.85061114226,76794.55681771168
CA,2016,current,43,37,129101.74907663144,33412.223438656925
CA,2016,current,44,37,107842.15963801145,44041.84243502578
CA,2016,current,45,59,99654.94522299965,78812.102667933
CA,2016,current,46,59,89087.80444259476,93050.57950745142
CA,2016,current,47,37,71534.62280255239,20867.539861004185
CA,2016,current,47,59,52393.74927275863,14803.294254040817
CA,2016,current,48,37,0.1872708201298135,0.12777368258469934
CA,2016,current,48,59,92642.93614424665,98814.73040513812
CA,2016,current,49,73,65292.83440416483,61297.557684940584
CA,2016,current,49,59,15710.118963171766,34030.07824321057
CA,2016,current,50,65,8576.918040333483,7313.227254600042
CA,2016,current,50,73,69723.48578816296,75002.46761735922
CA,2016,current,51,25,14331.0,5607.0
CA,2016,current,51,73,79341.98575816481,45299.756350288066
CA,2016,current,52,73,109939.65592538651,55092.05122590137
CA,2016,current,53,73,105040.03812412081,61829.16712151065
CO,2016,current,1,5,11082.979457049452,11167.00664956651
CO,2016,current,1,31,174611.0,43637.0
CO,2016,current,1,59,18009.201953066437,15861.088863771085
CO,2016,current,1,1,7.870755791366095,6.384573434104621
CO,2016,current,2,37,3763.7588805434343,2488.727553252385
CO,2016,current,2,59,21653.3196817619,21317.79377385995
CO,2016,current,2,69,92170.0,82624.0
CO,2016,current,2,13,89722.78426983404,27671.75217029778
CO,2016,current,2,47,1634.0,1564.0
CO,2016,current,2,49,3319.0,4467.0
CO,2016,current,2,19,2585.0,2426.0
CO,2016,current,2,14,19530.0,14272.0
