statefp,state,maptype,countyFP,county,district,percentage
19,IA,GOP,041,Clay County,01,0.9999917174910549
19,IA,GOP,043,Clayton County,01,0.9998719241824038
19,IA,GOP,045,Clinton County,02,0.9999056966477259
19,IA,GOP,047,Crawford County,04,0.9999999999999998
19,IA,GOP,049,Dallas County,04,0.9999101327199742
19,IA,GOP,051,Davis County,03,0.9998762255426726
19,IA,GOP,053,Decatur County,03,0.9998695060962282
19,IA,GOP,055,Delaware County,01,0.25307398851736645
19,IA,GOP,055,Delaware County,02,0.7469260114826322
19,IA,GOP,057,Des Moines County,02,0.9997690395089276
19,IA,GOP,059,Dickinson County,01,0.9993174985377574
19,IA,GOP,061,Dubuque County,02,0.9998392078290373
19,IA,GOP,063,Emmet County,01,0.9991469761141375
19,IA,GOP,065,Fayette County,01,0.9999999999999992
19,IA,GOP,067,Floyd County,01,0.9999999999999982
19,IA,GOP,069,Franklin County,01,0.9999999999999974
19,IA,GOP,071,Fremont County,03,0.9998694036724836
19,IA,GOP,073,Greene County,04,0.9999048865454276
19,IA,GOP,075,Grundy County,01,0.9999999999999977
19,IA,GOP,077,Guthrie County,04,0.9999722094439847
19,IA,GOP,079,Hamilton County,01,0.999944190824103
19,IA,GOP,081,Hancock County,01,0.9999999999999993
19,IA,GOP,083,Hardin County,01,0.9999835988569205
19,IA,GOP,085,Harrison County,04,0.9995107378346386
19,IA,GOP,087,Henry County,02,0.0002551094340473507
19,IA,GOP,087,Henry County,03,0.9997448786959995
19,IA,GOP,089,Howard County,01,0.9997931022093361
19,IA,GOP,091,Humboldt County,01,1.0000000000000022
19,IA,GOP,093,Ida County,04,1.000000000000001
19,IA,GOP,095,Iowa County,01,0.9999685186344771
19,IA,GOP,097,Jackson County,02,0.9998452697910591
19,IA,GOP,099,Jasper County,01,0.4033539551496427
19,IA,GOP,099,Jasper County,03,0.5966460448503292
19,IA,GOP,101,Jefferson County,03,0.9999680076035694
19,IA,GOP,101,Jefferson County,02,3.199239643215468e-05
19,IA,GOP,103,Johnson County,02,0.3036018048946781
19,IA,GOP,103,Johnson County,03,0.6963802584621195
19,IA,GOP,105,Jones County,02,1.0000000000000004
19,IA,GOP,107,Keokuk County,03,0.9999480076022863
19,IA,GOP,109,Kossuth County,01,0.9999623838847351
19,IA,GOP,111,Lee County,03,0.9996089560721356
19,IA,GOP,113,Linn County,02,0.9999456921014945
19,IA,GOP,115,Louisa County,02,0.9997966659283721
19,IA,GOP,117,Lucas County,03,0.999999999999999
19,IA,GOP,119,Lyon County,04,0.9989791248911322
19,IA,GOP,121,Madison County,03,0.9999586614025036
19,IA,GOP,123,Mahaska County,03,0.9999539015788003
19,IA,GOP,125,Marion County,03,0.9999999999999973
19,IA,GOP,127,Marshall County,01,0.999943796306536
19,IA,GOP,129,Mills County,03,0.9996327668189233
19,IA,GOP,131,Mitchell County,01,0.999591487627125
19,IA,GOP,133,Monona County,04,0.999719514651194
19,IA,GOP,135,Monroe County,03,1.0000000000000004
19,IA,GOP,137,Montgomery County,03,0.9999503470160416
19,IA,GOP,139,Muscatine County,02,0.9998926834135203
19,IA,GOP,141,O'Brien County,04,0.9999589084520939
19,IA,GOP,143,Osceola County,04,0.999915660442402
19,IA,GOP,145,Page County,03,0.9999063980889304
19,IA,GOP,147,Palo Alto County,01,0.9999999999999998
19,IA,GOP,149,Plymouth County,04,0.9989821253120886
19,IA,GOP,151,Pocahontas County,01,1.0000000000000013
19,IA,GOP,153,Polk County,03,0.7790716777794863
19,IA,GOP,153,Polk County,04,0.2209433056725277
19,IA,GOP,155,Pottawattamie County,04,0.9992467800591637
19,IA,GOP,157,Poweshiek County,01,0.999963160025264
19,IA,GOP,159,Ringgold County,03,0.9999404410360233
19,IA,GOP,161,Sac County,04,0.9999096508104589
19,IA,GOP,163,Scott County,02,0.9998610471388214
19,IA,GOP,165,Shelby County,04,0.9999996315580371
19,IA,GOP,167,Sioux County,04,0.9991464520120604
19,IA,GOP,169,Story County,03,0.9999577508010316
19,IA,GOP,171,Tama County,01,0.9999999999999988
19,IA,GOP,173,Taylor County,03,0.9999575124741986
19,IA,GOP,175,Union County,03,1.0000000000000027
19,IA,GOP,177,Van Buren County,03,0.99989435296613
19,IA,GOP,179,Wapello County,03,1.000000000000003
19,IA,GOP,181,Warren County,03,0.9999912102449681
19,IA,GOP,183,Washington County,03,0.9996952766912279
19,IA,GOP,183,Washington County,02,0.0002879940385330363
19,IA,GOP,185,Wayne County,03,0.999895334176207
19,IA,GOP,187,Webster County,01,0.9998887758999745
19,IA,GOP,189,Winnebago County,01,0.9992636645344047
19,IA,GOP,191,Winneshiek County,01,0.9997486286771453
19,IA,GOP,193,Woodbury County,04,0.9998192314022972
19,IA,GOP,195,Worth County,01,0.999648382757486
19,IA,GOP,197,Wright County,01,1.000000000000002
20,KS,GOP,001,Allen County,03,0.9999248924519105
20,KS,GOP,003,Anderson County,02,0.999934039453728
20,KS,GOP,005,Atchison County,01,0.9997950697989042
20,KS,GOP,007,Barber County,04,0.9997980277776802
20,KS,GOP,009,Barton County,01,0.9999479265784419
20,KS,GOP,011,Bourbon County,03,0.9998697260059217
20,KS,GOP,013,Brown County,01,0.9998978570076349
20,KS,GOP,015,Butler County,01,0.0001285197706020817
20,KS,GOP,015,Butler County,02,0.9998508173507853
20,KS,GOP,017,Chase County,02,1.0000000000000009
20,KS,GOP,019,Chautauqua County,02,0.9999241382904327
20,KS,GOP,021,Cherokee County,03,0.9996903658314147
20,KS,GOP,023,Cheyenne County,01,0.9997662088814662
20,KS,GOP,025,Clark County,01,0.9999216692218413
20,KS,GOP,027,Clay County,01,0.9999265618374438
20,KS,GOP,029,Cloud County,01,1.0000000000000002
20,KS,GOP,031,Coffey County,02,0.999997321691338
20,KS,GOP,033,Comanche County,04,0.9999058517431615
20,KS,GOP,035,Cowley County,02,0.9999557319948531
20,KS,GOP,037,Crawford County,03,0.9999131239707187
20,KS,GOP,039,Decatur County,01,0.9999105302868949
20,KS,GOP,041,Dickinson County,02,0.999949074516523
20,KS,GOP,043,Doniphan County,01,0.9991258563635267
20,KS,GOP,045,Douglas County,02,0.9999261346511892
20,KS,GOP,047,Edwards County,04,0.9999828524503704
20,KS,GOP,049,Elk County,02,1.0000000000000002
20,KS,GOP,051,Ellis County,01,1.0000000000000002
20,KS,GOP,053,Ellsworth County,01,0.9999564414279491
20,KS,GOP,055,Finney County,01,0.9999999999999989
20,KS,GOP,057,Ford County,01,0.9999915093284023
20,KS,GOP,059,Franklin County,02,0.999987700045968
20,KS,GOP,061,Geary County,01,0.0008613937227667197
20,KS,GOP,061,Geary County,02,0.999138606277229
20,KS,GOP,063,Gove County,01,0.9999999999999977
20,KS,GOP,065,Graham County,01,1.0000000000000016
20,KS,GOP,067,Grant County,01,1.0000000000000047
20,KS,GOP,069,Gray County,01,0.9999999999999986
20,KS,GOP,071,Greeley County,01,0.9999448072805106
20,KS,GOP,073,Greenwood County,02,0.9999999999999994
20,KS,GOP,075,Hamilton County,01,0.9998613326511123
20,KS,GOP,077,Harper County,04,0.9998538521649416
20,KS,GOP,079,Harvey County,04,0.9999556053432784
20,KS,GOP,081,Haskell County,01,1.0000000000000036
20,KS,GOP,083,Hodgeman County,01,0.9999930681945063
20,KS,GOP,085,Jackson County,01,0.9999416277740357
20,KS,GOP,087,Jefferson County,01,0.9999738592545462
20,KS,GOP,089,Jewell County,01,0.9999553161429272
20,KS,GOP,091,Johnson County,03,0.9995573624514893
20,KS,GOP,093,Kearny County,01,0.9999999999999968
20,KS,GOP,095,Kingman County,04,1.0000000000000004
20,KS,GOP,097,Kiowa County,04,0.9999873773173827
20,KS,GOP,099,Labette County,03,0.9999181771462972
20,KS,GOP,101,Lane County,01,1.000000000000001
20,KS,GOP,103,Leavenworth County,01,0.9994690589644492
20,KS,GOP,105,Lincoln County,01,1.0000000000000007
20,KS,GOP,107,Linn County,03,0.999797475683052
20,KS,GOP,109,Logan County,01,0.9999999999999974
20,KS,GOP,111,Lyon County,02,0.9999989980097157
20,KS,GOP,115,Marion County,02,0.5854732491351097
20,KS,GOP,115,Marion County,04,0.41452182767097495
20,KS,GOP,117,Marshall County,01,0.9996793480784864
20,KS,GOP,113,McPherson County,04,0.9999399221340984
20,KS,GOP,119,Meade County,01,0.9999548878247749
20,KS,GOP,121,Miami County,03,0.999710505450783
20,KS,GOP,123,Mitchell County,01,1.0000000000000038
20,KS,GOP,125,Montgomery County,02,0.9999023463756352
20,KS,GOP,127,Morris County,02,0.9999999999999981
20,KS,GOP,129,Morton County,01,0.9998027275481748
20,KS,GOP,131,Nemaha County,01,0.9997737568728657
20,KS,GOP,133,Neosho County,03,0.9999724744085767
20,KS,GOP,135,Ness County,01,0.9999999999999977
20,KS,GOP,137,Norton County,01,0.9998008621829645
20,KS,GOP,139,Osage County,02,0.9999993007625104
20,KS,GOP,141,Osborne County,01,1.0000000000000024
20,KS,GOP,143,Ottawa County,01,0.9999858164004466
20,KS,GOP,145,Pawnee County,01,0.6206692287737962
20,KS,GOP,145,Pawnee County,04,0.3793307712261709
20,KS,GOP,147,Phillips County,01,0.9999176561611848
20,KS,GOP,149,Pottawatomie County,02,0.9999551046396187
20,KS,GOP,151,Pratt County,04,1.0000000000000004
20,KS,GOP,153,Rawlins County,01,0.9999408409271994
20,KS,GOP,155,Reno County,04,1.0000000000000004
20,KS,GOP,157,Republic County,01,0.9997690189308999
20,KS,GOP,159,Rice County,04,0.9999602560441582
20,KS,GOP,161,Riley County,02,0.9999053887257113
20,KS,GOP,163,Rooks County,01,0.9999999999999968
20,KS,GOP,165,Rush County,01,1.0000000000000022
20,KS,GOP,167,Russell County,01,1.0000000000000016
20,KS,GOP,169,Saline County,01,0.9999571065637145
20,KS,GOP,171,Scott County,01,1.0000000000000036
20,KS,GOP,173,Sedgwick County,04,0.9995953986845468
20,KS,GOP,173,Sedgwick County,01,0.00036965855005457803
20,KS,GOP,175,Seward County,01,0.999945368375892
20,KS,GOP,177,Shawnee County,02,0.999951991460889
20,KS,GOP,179,Sheridan County,01,0.9999999999999966
20,KS,GOP,181,Sherman County,01,0.9999584581000442
20,KS,GOP,183,Smith County,01,0.9999122196707427
20,KS,GOP,185,Stafford County,04,0.9999694093302073
20,KS,GOP,187,Stanton County,01,0.9999141276957058
20,KS,GOP,189,Stevens County,01,0.9999628120134405
20,KS,GOP,191,Sumner County,04,0.9999019587373339
20,KS,GOP,193,Thomas County,01,0.9999999999999994
20,KS,GOP,195,Trego County,01,1.0000000000000004
20,KS,GOP,197,Wabaunsee County,02,0.9999999999999982
20,KS,GOP,199,Wallace County,01,0.9999542724218765
20,KS,GOP,201,Washington County,01,0.9997870019689039
20,KS,GOP,203,Wichita County,01,0.9999999999999992
20,KS,GOP,205,Wilson County,02,0.9999744103665181
20,KS,GOP,207,Woodson County,02,0.9999875413276843
20,KS,GOP,209,Wyandotte County,01,0.9990269217989016
21,KY,GOP,001,Adair County,02,0.9999999999999997
21,KY,GOP,003,Allen County,02,0.9998475390802966
21,KY,GOP,005,Anderson County,03,0.9998360557742458
21,KY,GOP,007,Ballard County,01,0.9990002253155498
21,KY,GOP,009,Barren County,02,1.0000000000000002
21,KY,GOP,011,Bath County,06,0.9999085645216866
21,KY,GOP,013,Bell County,02,0.9996106347133317
21,KY,GOP,015,Boone County,04,0.9991060718263733
21,KY,GOP,017,Bourbon County,06,1.0000000000000009
21,KY,GOP,019,Boyd County,05,0.9990538419141104
21,KY,GOP,021,Boyle County,03,0.9966126295353548
21,KY,GOP,023,Bracken County,05,0.9994073336811835
21,KY,GOP,025,Breathitt County,05,0.9999999999999989
21,KY,GOP,027,Breckinridge County,03,0.9997550799253487
21,KY,GOP,029,Bullitt County,03,0.999999999999999
21,KY,GOP,031,Butler County,01,0.9999491691124449
21,KY,GOP,033,Caldwell County,01,1.000000000000001
21,KY,GOP,035,Calloway County,01,0.9996122600745179
21,KY,GOP,037,Campbell County,05,0.9989438147960782
21,KY,GOP,039,Carlisle County,01,0.9995128005673444
21,KY,GOP,041,Carroll County,04,0.9990656545956421
21,KY,GOP,043,Carter County,05,1.0000000000000004
21,KY,GOP,045,Casey County,02,0.9999185803704326
21,KY,GOP,047,Christian County,01,0.9998549543540882
21,KY,GOP,049,Clark County,06,1.0000000000000007
21,KY,GOP,051,Clay County,02,0.9999431518510778
21,KY,GOP,053,Clinton County,02,0.9997301516190843
21,KY,GOP,055,Crittenden County,01,0.9996125661832995
21,KY,GOP,057,Cumberland County,02,0.9998986435734495
21,KY,GOP,059,Daviess County,01,0.9994411998833994
21,KY,GOP,061,Edmonson County,01,0.9167701504246769
21,KY,GOP,061,Edmonson County,02,0.08323107043866058
21,KY,GOP,063,Elliott County,05,0.9999999999999982
21,KY,GOP,065,Estill County,06,0.9999552287687921
21,KY,GOP,067,Fayette County,06,1.0
21,KY,GOP,069,Fleming County,05,0.5819698395528797
21,KY,GOP,069,Fleming County,06,0.4180302483097513
21,KY,GOP,071,Floyd County,05,1.0000000000000018
21,KY,GOP,073,Franklin County,06,0.9999128819680491
21,KY,GOP,075,Fulton County,01,0.9975237051016719
21,KY,GOP,077,Gallatin County,04,0.9987192672476868
21,KY,GOP,079,Garrard County,06,0.9997952498474054
21,KY,GOP,081,Grant County,04,0.9815366924630148
21,KY,GOP,081,Grant County,05,0.01844051825291463
21,KY,GOP,083,Graves County,01,0.9998848433363147
21,KY,GOP,085,Grayson County,01,0.9998535983842409
21,KY,GOP,087,Green County,02,0.9999733489834104
21,KY,GOP,089,Greenup County,05,0.9993229782163929
21,KY,GOP,091,Hancock County,01,0.9990743864038327
21,KY,GOP,093,Hardin County,03,0.9999514846951203
21,KY,GOP,095,Harlan County,02,0.9990238480015734
21,KY,GOP,097,Harrison County,06,0.9998895924995005
21,KY,GOP,099,Hart County,02,0.9999443992149725
21,KY,GOP,101,Henderson County,01,0.9989557103330362
21,KY,GOP,103,Henry County,04,0.9999977918862304
21,KY,GOP,105,Hickman County,01,0.9994756597504426
21,KY,GOP,107,Hopkins County,01,1.0000000000000007
21,KY,GOP,109,Jackson County,02,0.9999417831422652
21,KY,GOP,111,Jefferson County,03,0.45556506439516586
21,KY,GOP,111,Jefferson County,04,0.5440578342721408
21,KY,GOP,113,Jessamine County,06,0.9999808366206068
21,KY,GOP,115,Johnson County,05,0.999999999999998
21,KY,GOP,117,Kenton County,05,0.9995040403554687
21,KY,GOP,119,Knott County,05,0.9999504318218233
21,KY,GOP,121,Knox County,02,1.000000000000002
21,KY,GOP,123,Larue County,03,0.9999316592656134
21,KY,GOP,125,Laurel County,02,1.000000000000001
21,KY,GOP,127,Lawrence County,05,0.9995959682323472
21,KY,GOP,129,Lee County,05,0.9999531839562861
21,KY,GOP,131,Leslie County,02,0.9087892269803596
21,KY,GOP,131,Leslie County,05,0.09121143972451735
21,KY,GOP,133,Letcher County,02,0.9991565361583341
21,KY,GOP,135,Lewis County,05,0.9995350043737189
21,KY,GOP,137,Lincoln County,02,0.9988009929677673
21,KY,GOP,139,Livingston County,01,0.9983076844923559
21,KY,GOP,141,Logan County,01,0.9998108563286815
21,KY,GOP,143,Lyon County,01,0.9999999999999973
21,KY,GOP,151,Madison County,06,0.9999771210369897
21,KY,GOP,153,Magoffin County,05,1.0000000000000004
21,KY,GOP,155,Marion County,03,0.9999176231726913
21,KY,GOP,157,Marshall County,01,0.9999999999999986
21,KY,GOP,159,Martin County,05,0.9995293255964887
21,KY,GOP,161,Mason County,05,0.9997961357512772
21,KY,GOP,145,McCracken County,01,0.9987850532779006
21,KY,GOP,147,McCreary County,02,0.9997849672583243
21,KY,GOP,149,McLean County,01,0.9999999999999996
21,KY,GOP,163,Meade County,03,0.9973583368925089
21,KY,GOP,165,Menifee County,06,0.9998862351916543
21,KY,GOP,167,Mercer County,03,0.9998673304842004
21,KY,GOP,169,Metcalfe County,02,1.000000000000001
21,KY,GOP,171,Monroe County,02,0.9996265897667063
21,KY,GOP,173,Montgomery County,06,1.0000000000000016
21,KY,GOP,175,Morgan County,05,0.9999943436222364
21,KY,GOP,177,Muhlenberg County,01,0.9999999999999991
21,KY,GOP,179,Nelson County,03,1.0000000000000009
21,KY,GOP,181,Nicholas County,06,0.9998691227835718
21,KY,GOP,183,Ohio County,01,0.9999907326243347
21,KY,GOP,185,Oldham County,04,0.9994804860969114
21,KY,GOP,187,Owen County,04,0.9999701732863199
21,KY,GOP,189,Owsley County,05,0.999902870082876
21,KY,GOP,191,Pendleton County,05,0.9999168209861832
21,KY,GOP,193,Perry County,02,0.2638744467965031
21,KY,GOP,193,Perry County,05,0.7361255532034795
21,KY,GOP,195,Pike County,05,0.999332442174707
21,KY,GOP,197,Powell County,06,0.9999829133347602
21,KY,GOP,199,Pulaski County,02,0.9999999999999999
21,KY,GOP,201,Robertson County,05,0.9998134001465342
21,KY,GOP,203,Rockcastle County,02,0.9999604758820844
21,KY,GOP,205,Rowan County,05,0.9998607391438612
21,KY,GOP,207,Russell County,02,0.9999999999999981
21,KY,GOP,209,Scott County,06,0.9999507309879646
21,KY,GOP,211,Shelby County,04,0.999934164752765
21,KY,GOP,213,Simpson County,01,0.9996291550481918
21,KY,GOP,215,Spencer County,03,0.9999136953466896
21,KY,GOP,217,Taylor County,02,0.9998909851840901
21,KY,GOP,219,Todd County,01,0.9997180388499222
21,KY,GOP,221,Trigg County,01,0.9994530505433954
21,KY,GOP,223,Trimble County,04,0.9988310999799412
21,KY,GOP,225,Union County,01,0.9992793812649825
21,KY,GOP,227,Warren County,02,0.9998820169500395
21,KY,GOP,229,Washington County,03,0.9999999999999994
21,KY,GOP,231,Wayne County,02,0.9998076376155841
21,KY,GOP,233,Webster County,01,0.9999999999999988
21,KY,GOP,235,Whitley County,02,0.9998570187538885
21,KY,GOP,237,Wolfe County,05,0.9999014805679898
21,KY,GOP,239,Woodford County,06,0.9998479231466305
23,ME,GOP,001,Androscoggin County,01,0.23111423947955576
23,ME,GOP,001,Androscoggin County,02,0.76888576052045
23,ME,GOP,003,Aroostook County,02,0.9997691531103872
23,ME,GOP,005,Cumberland County,01,0.3444356267940497
23,ME,GOP,005,Cumberland County,02,0.43813353153616236
23,ME,GOP,007,Franklin County,02,0.8123227715247018
23,ME,GOP,007,Franklin County,01,0.18748974624775977
23,ME,GOP,009,Hancock County,02,0.5066905527736404
23,ME,GOP,009,Hancock County,01,0.24283268810183428
23,ME,GOP,011,Kennebec County,02,0.7469227723973442
23,ME,GOP,011,Kennebec County,01,0.25307727281418835
23,ME,GOP,013,Knox County,01,0.1851033372057765
23,ME,GOP,013,Knox County,02,0.17296263628329608
23,ME,GOP,015,Lincoln County,02,0.41907652587454614
23,ME,GOP,015,Lincoln County,01,0.3196677069756485
23,ME,GOP,017,Oxford County,02,0.8433264227064244
23,ME,GOP,017,Oxford County,01,0.15641190673819994
23,ME,GOP,019,Penobscot County,02,0.9296497963569166
23,ME,GOP,019,Penobscot County,01,0.07035016390148985
23,ME,GOP,021,Piscataquis County,02,1.0000000000000002
23,ME,GOP,023,Sagadahoc County,01,0.5760106064356308
23,ME,GOP,023,Sagadahoc County,02,0.2305745361944771
23,ME,GOP,025,Somerset County,02,0.9998320773448907
23,ME,GOP,027,Waldo County,01,0.13538289769300346
23,ME,GOP,027,Waldo County,02,0.7600483230234374
23,ME,GOP,029,Washington County,02,0.8719333732591024
23,ME,GOP,031,York County,01,0.31770716851345177
23,ME,GOP,031,York County,02,0.4891159007574224
24,MD,GOP,001,Allegany County,06,0.9983757579605205
24,MD,GOP,003,Anne Arundel County,05,0.6198726879128543
24,MD,GOP,003,Anne Arundel County,03,0.07729025696624262
24,MD,GOP,003,Anne Arundel County,01,0.06754839327036236
24,MD,GOP,005,Baltimore County,07,0.052472760782841264
24,MD,GOP,005,Baltimore County,01,0.032438100529758276
24,MD,GOP,005,Baltimore County,02,0.7200455210176795
24,MD,GOP,005,Baltimore County,03,0.04231353476399709
24,MD,GOP,005,Baltimore County,05,0.06415294349458797
24,MD,GOP,510,Baltimore city,02,0.09248353301822114
24,MD,GOP,510,Baltimore city,07,0.7921795621223383
24,MD,GOP,009,Calvert County,05,0.6257754888953901
24,MD,GOP,011,Caroline County,01,0.9998305933533473
24,MD,GOP,013,Carroll County,02,0.5153729455928597
24,MD,GOP,013,Carroll County,06,0.4844752644813469
24,MD,GOP,015,Cecil County,01,0.8379380434191434
24,MD,GOP,017,Charles County,04,0.18761477300338134
24,MD,GOP,017,Charles County,05,0.5284978919000047
24,MD,GOP,019,Dorchester County,01,0.6093505653056456
24,MD,GOP,021,Frederick County,06,0.999862433903226
24,MD,GOP,023,Garrett County,06,0.9992833891370824
24,MD,GOP,025,Harford County,01,0.5222157587520513
24,MD,GOP,025,Harford County,02,0.3168562593862631
24,MD,GOP,027,Howard County,06,0.5962604555915506
24,MD,GOP,027,Howard County,05,0.035429945186006
24,MD,GOP,027,Howard County,03,0.28338951536637025
24,MD,GOP,027,Howard County,02,0.08492020357736214
24,MD,GOP,029,Kent County,01,0.729508871827428
24,MD,GOP,031,Montgomery County,08,0.37669749747967596
24,MD,GOP,031,Montgomery County,04,0.023566923729661668
24,MD,GOP,031,Montgomery County,03,0.05007683034032055
24,MD,GOP,031,Montgomery County,06,0.548909546746268
24,MD,GOP,033,Prince George's County,05,0.1346214422413774
24,MD,GOP,033,Prince George's County,04,0.5387597517927114
24,MD,GOP,033,Prince George's County,03,0.3263469832936879
24,MD,GOP,035,Queen Anne's County,01,0.7739024662666444
24,MD,GOP,039,Somerset County,01,0.5478767160864824
24,MD,GOP,037,St. Mary's County,05,0.4789656602425353
24,MD,GOP,041,Talbot County,01,0.593641183527273
24,MD,GOP,043,Washington County,06,0.9986982574497322
24,MD,GOP,045,Wicomico County,01,0.9604386252179724
24,MD,GOP,047,Worcester County,01,0.693914584770272
25,MA,GOP,001,Barnstable County,09,0.31255293689903574
25,MA,GOP,003,Berkshire County,01,0.999600772009671
25,MA,GOP,005,Bristol County,08,0.7743895623808719
25,MA,GOP,005,Bristol County,09,0.05138207584348189
25,MA,GOP,007,Dukes County,09,0.21872631019346783
25,MA,GOP,009,Essex County,05,0.03663152556207182
25,MA,GOP,009,Essex County,03,0.024271276704432136
25,MA,GOP,009,Essex County,06,0.5578876020054837
25,MA,GOP,011,Franklin County,01,0.9997299326086138
25,MA,GOP,013,Hampden County,02,0.3290505445304586
25,MA,GOP,013,Hampden County,01,0.6705120172121604
25,MA,GOP,015,Hampshire County,02,0.07323554004132293
25,MA,GOP,015,Hampshire County,01,0.926764459958678
25,MA,GOP,017,Middlesex County,05,0.07427524982139447
25,MA,GOP,017,Middlesex County,07,0.002616329883599912
25,MA,GOP,017,Middlesex County,06,0.15821177752521523
25,MA,GOP,017,Middlesex County,04,0.16472810649504718
25,MA,GOP,017,Middlesex County,03,0.3300945011864318
25,MA,GOP,017,Middlesex County,02,0.26992498209621385
25,MA,GOP,019,Nantucket County,09,0.15771870444960084
25,MA,GOP,021,Norfolk County,07,0.015486441881349369
25,MA,GOP,021,Norfolk County,09,0.11183462431396017
25,MA,GOP,021,Norfolk County,08,0.39544893770096307
25,MA,GOP,021,Norfolk County,04,0.39690940247968226
25,MA,GOP,023,Plymouth County,04,0.01970911147957565
25,MA,GOP,023,Plymouth County,09,0.5697715500028808
25,MA,GOP,023,Plymouth County,08,0.04035980403983713
25,MA,GOP,025,Suffolk County,07,0.4774364260276381
25,MA,GOP,025,Suffolk County,05,0.07365618075561067
25,MA,GOP,027,Worcester County,02,0.8867232184227863
25,MA,GOP,027,Worcester County,08,0.001486279363256395
25,MA,GOP,027,Worcester County,03,0.1116573790172058
26,MI,GOP,001,Alcona County,01,0.38787523054276635
26,MI,GOP,003,Alger County,01,0.18389034484616407
26,MI,GOP,005,Allegan County,06,0.4594926680736852
26,MI,GOP,007,Alpena County,01,0.3506376274390318
26,MI,GOP,009,Antrim County,01,0.8724372210690619
26,MI,GOP,011,Arenac County,02,0.5463590866637977
26,MI,GOP,013,Baraga County,01,0.8572045402633355
26,MI,GOP,015,Barry County,04,0.9999580457555343
26,MI,GOP,017,Bay County,02,0.3380413900347446
26,MI,GOP,017,Bay County,10,0.37217772046228476
26,MI,GOP,019,Benzie County,01,0.40444503591673
26,MI,GOP,021,Berrien County,06,0.3665495192227956
26,MI,GOP,023,Branch County,04,0.9997018467148798
26,MI,GOP,025,Calhoun County,04,0.9999758164204127
26,MI,GOP,027,Cass County,06,0.999929572594481
26,MI,GOP,029,Charlevoix County,01,0.32658447790923495
26,MI,GOP,031,Cheboygan County,01,0.8990060958090051
26,MI,GOP,033,Chippewa County,01,0.6060238112695585
26,MI,GOP,035,Clare County,02,1.0000000000000007
26,MI,GOP,037,Clinton County,04,0.8114411910590904
26,MI,GOP,037,Clinton County,05,0.18855880894091065
26,MI,GOP,039,Crawford County,01,0.9999510806740652
26,MI,GOP,041,Delta County,01,0.5963702209934102
26,MI,GOP,043,Dickinson County,01,0.9998936053995926
26,MI,GOP,045,Eaton County,05,0.18525059254100787
26,MI,GOP,045,Eaton County,04,0.8147364120950389
26,MI,GOP,047,Emmet County,01,0.5486093485012745
26,MI,GOP,049,Genesee County,05,0.4579142745338631
26,MI,GOP,049,Genesee County,10,0.5420701646387011
26,MI,GOP,051,Gladwin County,02,1.0000000000000007
26,MI,GOP,053,Gogebic County,01,0.7732908053301972
26,MI,GOP,055,Grand Traverse County,01,0.8151278499599386
26,MI,GOP,057,Gratiot County,04,0.999960009953208
26,MI,GOP,059,Hillsdale County,07,0.9997821656579192
26,MI,GOP,061,Houghton County,01,0.6925012120033907
26,MI,GOP,063,Huron County,10,0.3970628507189407
26,MI,GOP,065,Ingham County,11,0.7025568688762485
26,MI,GOP,065,Ingham County,05,0.2973979230181553
26,MI,GOP,067,Ionia County,04,0.9999744886081798
26,MI,GOP,069,Iosco County,02,0.29958013027815417
26,MI,GOP,071,Iron County,01,0.9998243663813693
26,MI,GOP,073,Isabella County,02,0.9999654815973817
26,MI,GOP,075,Jackson County,07,0.9999354214290871
26,MI,GOP,077,Kalamazoo County,04,0.5864590588087947
26,MI,GOP,077,Kalamazoo County,06,0.41354106821159
26,MI,GOP,079,Kalkaska County,01,0.9999719550307553
26,MI,GOP,081,Kent County,03,0.9999253156422607
26,MI,GOP,083,Keweenaw County,01,0.09392103711142567
26,MI,GOP,085,Lake County,02,0.9999983517680406
26,MI,GOP,087,Lapeer County,10,0.999967495231611
26,MI,GOP,089,Leelanau County,01,0.14811692629357864
26,MI,GOP,091,Lenawee County,07,0.9997703744515998
26,MI,GOP,093,Livingston County,11,0.9998579565814053
26,MI,GOP,095,Luce County,01,0.48248002706090876
26,MI,GOP,097,Mackinac County,01,0.5135506961064402
26,MI,GOP,099,Macomb County,08,0.049331183232704856
26,MI,GOP,099,Macomb County,09,0.7467713405360474
26,MI,GOP,099,Macomb County,14,0.05194492558733767
26,MI,GOP,101,Manistee County,01,0.4351813396705718
26,MI,GOP,103,Marquette County,01,0.5437397507243689
26,MI,GOP,105,Mason County,02,0.41058555001985025
26,MI,GOP,107,Mecosta County,02,0.9998744254338936
26,MI,GOP,109,Menominee County,01,0.7868150766256748
26,MI,GOP,111,Midland County,02,0.9999605121334059
26,MI,GOP,113,Missaukee County,02,0.9998587905076377
26,MI,GOP,115,Monroe County,07,0.8300729509460852
26,MI,GOP,117,Montcalm County,04,0.9999330877039069
26,MI,GOP,119,Montmorency County,01,0.9999999999999988
26,MI,GOP,121,Muskegon County,02,0.361164310995204
26,MI,GOP,123,Newaygo County,02,0.9999770217592323
26,MI,GOP,125,Oakland County,08,0.5641604977772233
26,MI,GOP,125,Oakland County,11,0.28645038763530944
26,MI,GOP,125,Oakland County,13,0.13419883404992936
26,MI,GOP,125,Oakland County,14,0.015141068082268838
