State,County,District,DemVotes,RepVotes,OtherVotes
north carolina,Watauga,5,13565,10581,0
north carolina,Surry,5,6228,17617,0
north carolina,Wilkes,5,5402,17402,0
north carolina,Stokes,5,4036,13023,0
north carolina,Alexander,5,3346,10454,0
north carolina,Yadkin,5,2480,10777,0
north carolina,Ashe,5,3808,7926,0
north carolina,Avery,5,1534,4892,0
north carolina,Alleghany,5,1168,3307,0
north carolina,Catawba,5,1389,3053,0
north carolina,Mecklenburg,9,51188,42418,1609
north carolina,Union,9,33678,51296,1558
north carolina,Robeson,9,17003,12542,758
north carolina,Cumberland,9,13351,12264,393
north carolina,Richmond,9,7019,6738,286
north carolina,Scotland,9,5840,4436,194
north carolina,Bladen,9,3841,5393,129
north carolina,Anson,9,4586,3266,114
north carolina,Onslow,3,0,28825,0
north carolina,Craven,3,0,27242,0
north carolina,Pitt,3,0,27049,0
north carolina,Carteret,3,0,23242,0
north carolina,Beaufort,3,0,14422,0
north carolina,Lenoir,3,0,12662,0
north carolina,Dare,3,0,11414,0
north carolina,Currituck,3,0,8047,0
north carolina,Pasquotank,3,0,8035,0
north carolina,Greene,3,0,4660,0
north carolina,Perquimans,3,0,4105,0
north carolina,Pamlico,3,0,3972,0
north carolina,Chowan,3,0,3739,0
north carolina,Camden,3,0,3273,0
north carolina,Jones,3,0,2986,0
north carolina,Hyde,3,0,1493,0
north carolina,Tyrrell,3,0,979,0
north carolina,Durham,1,90288,20440,0
north carolina,Pitt,1,15602,7059,0
north carolina,Granville,1,10464,10093,0
north carolina,Wilson,1,11860,7906,0
north carolina,Edgecombe,1,11465,5898,0
north carolina,Halifax,1,10752,6553,0
north carolina,Vance,1,8733,5354,0
north carolina,Hertford,1,5485,2292,0
north carolina,Northampton,1,4586,2688,0
north carolina,Warren,1,4778,2456,0
north carolina,Bertie,1,4372,2455,0
north carolina,Washington,1,2800,1927,0
north carolina,Gates,1,2138,2039,0
north carolina,Martin,1,0,0,0
north carolina,New Hanover,7,45471,40863,1431
north carolina,Brunswick,7,22661,35052,873
north carolina,Wayne,7,15601,20178,600
north carolina,Pender,7,7713,12383,611
north carolina,Johnston,7,5273,14617,321
north carolina,Sampson,7,7435,11412,275
north carolina,Columbus,7,7211,11009,255
north carolina,Duplin,7,6187,8895,206
north carolina,Bladen,7,2050,1299,24
north carolina,Gaston,10,25460,45399,0
north carolina,Buncombe,10,39890,17622,0
north carolina,Catawba,10,15836,32816,0
north carolina,Cleveland,10,11514,21725,0
north carolina,Lincoln,10,8832,22544,0
north carolina,Rutherford,10,6474,16331,0
north carolina,Polk,10,3671,5461,0
north carolina,Iredell,10,703,2168,0
north carolina,Buncombe,11,32844,26568,1237
north carolina,Henderson,11,18825,28891,889
north carolina,Burke,11,9182,18475,536
north carolina,Caldwell,11,6690,19168,471
north carolina,Haywood,11,9948,14696,541
north carolina,Transylvania,11,6471,8868,363
north carolina,Macon,11,4874,10085,340
north carolina,McDowell,11,4874,10085,340
north carolina,Jackson,11,7173,7398,411
north carolina,Cherokee,11,2550,8181,200
north carolina,Yancey,11,3482,5602,167
north carolina,Madison,11,3995,4957,217
north carolina,Mitchell,11,1404,4750,105
north carolina,Swain,11,2051,3008,152
north carolina,Clay,11,1297,3688,136
north carolina,Graham,11,837,2707,83
north carolina,Cabarrus,8,31946,41124,0
north carolina,Cumberland,8,41176,25366,0
north carolina,Moore,8,15247,24739,0
north carolina,Rowan,8,7044,22232,0
north carolina,Stanly,8,5930,16313,0
north carolina,Hoke,8,8047,5116,0
north carolina,Montgomery,8,3580,5458,0
north carolina,Guilford,13,80065,46324,3735
north carolina,Iredell,13,21364,38638,1888
north carolina,Davidson,13,14514,39752,1644
north carolina,Rowan,13,8496,8796,491
north carolina,Davie,13,4327,12447,478
north carolina,Wake,4,177814,65148,9256
north carolina,Orange,4,51536,12806,2182
north carolina,Durham,4,12647,2580,525
north carolina,Wake,2,85295,83174,5425
north carolina,Johnston,2,18410,26180,1389
north carolina,Nash,2,17988,18220,652
north carolina,Harnett,2,13211,20822,995
north carolina,Franklin,2,11070,13527,766
north carolina,Wilson,2,2985,5471,194
north carolina,Mecklenburg,12,202228,74639,0
north dakota,Cass,1,37582,35224,0
north dakota,Burleigh,1,12517,30870,0
north dakota,Grand Forks,1,13269,13116,0
north dakota,Ward,1,6402,16021,0
north dakota,Morton,1,3725,10222,0
north dakota,Stark,1,1937,9754,0
north dakota,Williams,1,2050,8323,0
north dakota,Stutsman,1,3101,5770,0
north dakota,Richland,1,2951,3847,0
north dakota,Ramsey,1,1917,2852,0
north dakota,McLean,1,1297,3466,0
north dakota,Barnes,1,1973,2748,0
north dakota,Rolette,1,3321,1288,0
north dakota,Walsh,1,1574,2717,0
north dakota,McKenzie,1,808,3136,0
north dakota,Mercer,1,723,2936,0
north dakota,Mountrail,1,1279,2330,0
north dakota,Traill,1,1590,1918,0
north dakota,Bottineau,1,737,2073,0
north dakota,Pembina,1,950,1852,0
north dakota,McHenry,1,598,1736,0
north dakota,Ransom,1,1105,1062,0
north dakota,Benson,1,1222,908,0
north dakota,Wells,1,475,1647,0
north dakota,Dickey,1,710,1364,0
north dakota,LaMoure,1,673,1300,0
north dakota,Dunn,1,377,1581,0
north dakota,Sargent,1,930,960,0
north dakota,Cavalier,1,643,1216,0
north dakota,Pierce,1,539,1291,0
north dakota,Emmons,1,261,1500,0
north dakota,Bowman,1,251,1328,0
north dakota,Foster,1,445,1124,0
north dakota,Nelson,1,688,876,0
north dakota,McIntosh,1,296,1093,0
north dakota,Sioux,1,966,311,0
north dakota,Hettinger,1,181,1042,0
north dakota,Kidder,1,234,988,0
north dakota,Grant,1,210,995,0
north dakota,Griggs,1,406,780,0
north dakota,Eddy,1,457,716,0
north dakota,Divide,1,289,857,0
north dakota,Renville,1,216,907,0
north dakota,Adams,1,233,870,0
north dakota,Towner,1,413,666,0
north dakota,Logan,1,157,793,0
north dakota,Steele,1,464,461,0
north dakota,Burke,1,151,767,0
north dakota,Oliver,1,152,766,0
north dakota,Golden Valley,1,122,721,0
north dakota,Sheridan,1,115,627,0
north dakota,Billings,1,73,463,0
north dakota,Slope,1,53,317,0
ohio,Hamilton,2,73543,60415,0
ohio,Clermont,2,22035,55498,0
ohio,Brown,2,3268,11229,0
ohio,Highland,2,2741,10451,0
ohio,Ross,2,4991,7304,0
ohio,Scioto,2,4439,6379,0
ohio,Adams,2,1785,6711,0
ohio,Pike,2,2978,5460,0
ohio,Lorain,4,22280,16421,0
ohio,Allen,4,11269,24091,0
ohio,Union,4,7267,15831,0
ohio,Sandusky,4,8578,13002,0
ohio,Auglaize,4,3714,15187,0
ohio,Shelby,4,3639,14693,0
ohio,Seneca,4,6428,11881,0
ohio,Logan,4,3941,12350,0
ohio,Marion,4,5568,10441,0
ohio,Champaign,4,4133,10587,0
ohio,Crawford,4,4037,10133,0
ohio,Huron,4,4013,5805,0
ohio,Erie,4,1896,3076,0
ohio,Mercer,4,299,1141,0
ohio,Stark,7,39820,40951,0
ohio,Lorain,7,17550,18883,0
ohio,Medina,7,10530,15071,0
ohio,Tuscarawas,7,9464,15017,0
ohio,Knox,7,7448,14464,0
ohio,Richland,7,6082,12668,0
ohio,Ashland,7,5881,12481,0
ohio,Coshocton,7,3611,8005,0
ohio,Holmes,7,1812,7016,0
ohio,Huron,7,2904,5764,0
ohio,Lake,14,38954,52811,0
ohio,Summit,14,31584,31021,0
ohio,Cuyahoga,14,26883,24022,0
ohio,Geauga,14,15189,26346,0
ohio,Ashtabula,14,13138,18361,0
ohio,Portage,14,6081,9228,0
ohio,Trumbull,14,2233,4691,0
ohio,Franklin,15,56255,57155,1914
ohio,Fairfield,15,19191,37618,1100
ohio,Athens,15,12366,6754,474
ohio,Pickaway,15,4825,14182,400
ohio,Clinton,15,3331,10867,398
ohio,Madison,15,3468,9800,238
ohio,Perry,15,3088,7963,266
ohio,Ross,15,3017,6946,206
ohio,Hocking,15,3043,6470,234
ohio,Morgan,15,1347,3544,84
ohio,Vinton,15,1185,2746,93
ohio,Fayette,15,272,1426,32
ohio,Columbiana,6,10612,24622,0
ohio,Belmont,6,8010,16403,0
ohio,Jefferson,6,8354,15776,0
ohio,Washington,6,7277,15563,0
ohio,Mahoning,6,7723,15038,0
ohio,Lawrence,6,6231,13848,0
ohio,Guernsey,6,3522,8796,0
ohio,Scioto,6,3488,8461,0
ohio,Carroll,6,2802,7263,0
ohio,Jackson,6,2695,7150,0
ohio,Muskingum,6,2573,7127,0
ohio,Gallia,6,2347,7144,0
ohio,Meigs,6,2091,5573,0
ohio,Tuscarawas,6,2568,4853,0
ohio,Harrison,6,1643,4095,0
ohio,Monroe,6,1740,3457,0
ohio,Noble,6,1137,3458,0
ohio,Athens,6,385,1039,0
ohio,Butler,8,48503,83083,0
ohio,Clark,8,18871,27631,0
ohio,Miami,8,8964,25753,0
ohio,Darke,8,3725,15429,0
ohio,Preble,8,3675,11836,0
ohio,Mercer,8,1002,6827,0
ohio,Cuyahoga,16,54794,57305,0
ohio,Stark,16,18769,28821,0
ohio,Medina,16,19183,27949,0
ohio,Wayne,16,13128,25713,0
ohio,Summit,16,15391,19266,0
ohio,Portage,16,5474,7876,0
ohio,Cuyahoga,11,173673,34468,0
ohio,Summit,11,23480,8969,0
ohio,Cuyahoga,9,62487,29581,0
ohio,Lucas,9,49802,14641,0
ohio,Lorain,9,21147,13362,0
ohio,Erie,9,13993,10634,0
ohio,Ottawa,9,4904,4861,0
ohio,Lucas,5,38657,41357,2077
ohio,Wood,5,20489,26841,1234
ohio,Hancock,5,7473,19718,714
ohio,Fulton,5,4660,11045,370
ohio,Putnam,5,2184,12217,307
ohio,Defiance,5,4356,9094,343
ohio,Williams,5,3408,9416,403
ohio,Van Wert,5,2166,8217,286
ohio,Henry,5,2707,7706,237
ohio,Hardin,5,2447,6473,284
ohio,Ottawa,5,2908,5121,257
ohio,Wyandot,5,1930,5883,221
ohio,Mercer,5,1676,5750,196
ohio,Paulding,5,1948,4679,221
ohio,Franklin,12,68197,41262,1341
ohio,Delaware,12,40485,50670,1023
ohio,Licking,12,25415,40681,1034
ohio,Richland,12,9447,14801,424
ohio,Muskingum,12,6872,11837,306
ohio,Morrow,12,3676,9042,253
ohio,Marion,12,1091,2582,60
ohio,Montgomery,10,90521,106142,3605
ohio,Greene,10,22413,42795,1412
ohio,Fayette,10,1756,4707,121
ohio,Franklin,3,171501,62271,0
ohio,Hamilton,1,104102,86816,3085
ohio,Warren,1,31371,64294,2032
ohio,Summit,13,47364,27650,0
ohio,Trumbull,13,38632,28345,0
ohio,Mahoning,13,42057,24457,0
ohio,Portage,13,17489,11963,0
ohio,Stark,13,3734,3805,0
oklahoma,Rogers,2,6682,18308,1632
oklahoma,Muskogee,2,7911,10719,981
oklahoma,Cherokee,2,6287,6742,820
oklahoma,Pittsburg,2,3773,8944,608
oklahoma,Delaware,2,3375,9014,662
oklahoma,Mayes,2,3702,8530,649
oklahoma,Le Flore,2,3411,8801,506
oklahoma,Sequoyah,2,3420,7547,456
oklahoma,Bryan,2,3095,7693,497
oklahoma,Okmulgee,2,4130,6359,497
oklahoma,Ottawa,2,2850,5116,508
oklahoma,McCurtain,2,1657,5619,260
oklahoma,McIntosh,2,2305,4016,262
oklahoma,Adair,2,1524,3350,286
oklahoma,Craig,2,1272,3279,184
oklahoma,Marshall,2,1031,3169,191
oklahoma,Choctaw,2,1026,2825,174
oklahoma,Atoka,2,815,3053,124
oklahoma,Hughes,2,1123,2423,224
oklahoma,Haskell,2,933,2625,113
oklahoma,Nowata,2,751,2533,194
oklahoma,Pushmataha,2,794,2370,147
oklahoma,Okfuskee,2,983,1922,177
oklahoma,Johnston,2,745,2122,133
oklahoma,Latimer,2,868,1983,142
oklahoma,Coal,2,494,1242,94
oklahoma,Canadian,3,10879,27361,0
oklahoma,Payne,3,8541,13983,0
oklahoma,Creek,3,5387,14631,0
oklahoma,Garfield,3,4200,13083,0
oklahoma,Logan,3,4240,11433,0
oklahoma,Osage,3,5507,9715,0
oklahoma,Kay,3,3678,9226,0
oklahoma,Lincoln,3,2682,8504,0
oklahoma,Custer,3,1900,6351,0
oklahoma,Caddo,3,2307,5019,0
oklahoma,Jackson,3,1391,5036,0
oklahoma,Woodward,3,922,4950,0
oklahoma,Beckham,3,981,4717,0
oklahoma,Kingfisher,3,686,4392,0
oklahoma,Pawnee,3,1396,3472,0
oklahoma,Texas,3,677,3435,0
oklahoma,Noble,3,879,3075,0
oklahoma,Washita,3,649,3144,0
oklahoma,Blaine,3,628,2309,0
oklahoma,Woods,3,509,2322,0
oklahoma,Major,3,339,2388,0
oklahoma,Kiowa,3,654,2052,0
oklahoma,Alfalfa,3,248,1545,0
oklahoma,Beaver,3,187,1604,0
oklahoma,Dewey,3,202,1556,0
oklahoma,Grant,3,350,1345,0
oklahoma,Roger Mills,3,177,1327,0
oklahoma,Ellis,3,180,1294,0
oklahoma,Greer,3,346,1120,0
oklahoma,Harper,3,126,1079,0
oklahoma,Cimarron,3,66,729,0
oklahoma,Harmon,3,182,559,0
oklahoma,Cleveland,4,37669,50228,3577
oklahoma,Comanche,4,9127,15761,1572
oklahoma,Oklahoma,4,8166,11344,889
oklahoma,Grady,4,3777,12664,610
oklahoma,Carter,4,3608,9918,417
oklahoma,Stephens,4,2784,10533,436
oklahoma,McClain,4,3160,10096,488
oklahoma,Pontotoc,4,3352,8098,372
oklahoma,Garvin,4,1830,5779,257
oklahoma,Canadian,4,1739,5127,318
oklahoma,Murray,4,970,3238,144
oklahoma,Love,4,692,2013,66
oklahoma,Tillman,4,474,1563,48
oklahoma,Cotton,4,378,1540,76
oklahoma,Jefferson,4,302,1220,37
oklahoma,Tulsa,1,87263,113341,0
oklahoma,Wagoner,1,7592,18144,0
oklahoma,Washington,1,5227,12493,0
oklahoma,Rogers,1,1736,4578,0
oklahoma,Creek,1,549,1893,0
oklahoma,Oklahoma,5,110603,100753,0
oklahoma,Pottawatomie,5,7828,13020,0
oklahoma,Seminole,5,2578,3956,0
oregon,Jackson,2,44969,50965,4175
oregon,Deschutes,2,33475,32297,1909
oregon,Klamath,2,6994,19388,1527
oregon,Josephine,2,7862,15283,1203
oregon,Umatilla,2,6346,13314,976
oregon,Union,2,3260,7887,563
oregon,Wasco,2,4717,5763,465
oregon,Hood River,2,6536,3497,261
oregon,Malheur,2,2089,6313,475
oregon,Jefferson,2,2934,5298,447
oregon,Baker,2,1876,5978,401
oregon,Crook,2,1312,3946,235
oregon,Wallowa,2,1134,2523,164
oregon,Grant,2,760,2840,217
oregon,Morrow,2,917,2589,190
oregon,Harney,2,667,2672,181
oregon,Lake,2,494,2411,200
oregon,Gilliam,2,256,706,39
oregon,Sherman,2,196,749,33
oregon,Wheeler,2,176,592,48
oregon,Clackamas,5,75136,48836,3205
oregon,Marion,5,50147,45684,2690
oregon,Polk,5,17517,16616,1092
oregon,Lincoln,5,13946,8731,888
oregon,Tillamook,5,6735,5686,396
oregon,Benton,5,3329,3212,184
oregon,Multnomah,5,2433,739,86
oregon,Lane,4,114086,54680,4933
oregon,Linn,4,21762,29481,1557
oregon,Douglas,4,15941,24269,1099
oregon,Benton,4,26237,8570,1480
oregon,Coos,4,12901,14535,782
oregon,Josephine,4,5662,8338,496
oregon,Curry,4,4974,6064,280
oregon,Multnomah,3,218183,0,63344
oregon,Clackamas,3,18547,0,23730
oregon,Washington,1,120068,58313,6605
oregon,Yamhill,1,18920,17244,1752
oregon,Multnomah,1,23575,3587,777
oregon,Clatsop,1,10454,6142,641
oregon,Columbia,1,8402,7305,783
pennsylvania,Montgomery,4,207380,116955,0
pennsylvania,Berks,4,2838,4163,0
pennsylvania,Democratic,18,0,0,0
pennsylvania,Westmoreland,14,54255,75511,0
pennsylvania,Washington,14,32132,43545,0
pennsylvania,Fayette,14,17075,23149,0
pennsylvania,Greene,14,4718,6941,0
pennsylvania,Lycoming,12,12003,28810,0
pennsylvania,Centre,12,21777,12620,0
pennsylvania,Bradford,12,5691,14255,0
pennsylvania,Northumberland,12,5424,13138,0
pennsylvania,Perry,12,4493,12576,0
pennsylvania,Susquehanna,12,4755,10871,0
pennsylvania,Union,12,5416,8949,0
pennsylvania,Mifflin,12,3347,10961,0
pennsylvania,Tioga,12,3562,10493,0
pennsylvania,Snyder,12,3581,9690,0
pennsylvania,Clinton,12,4441,7484,0
pennsylvania,Potter,12,5841,4841,0
pennsylvania,Wyoming,12,3408,6702,0
pennsylvania,Juniata,12,1808,6614,0
pennsylvania,Sullivan,12,843,1939,0
pennsylvania,Democratic,3,0,0,0
pennsylvania,Republican,3,0,0,0
pennsylvania,Berks,9,30624,38724,0
pennsylvania,Lebanon,9,17450,31360,0
pennsylvania,Schuylkill,9,18499,29941,0
pennsylvania,Columbia,9,9501,12340,0
pennsylvania,Carbon,9,8648,13141,0
pennsylvania,Luzerne,9,6758,12052,0
pennsylvania,Northumberland,9,3677,5202,0
pennsylvania,Montour,9,3075,3915,0
pennsylvania,Erie,16,60143,40335,943
pennsylvania,Butler,16,19451,34052,754
pennsylvania,Mercer,16,17175,21933,503
pennsylvania,Lawrence,16,13518,18221,363
pennsylvania,Crawford,16,11294,17548,344
pennsylvania,Cambria,15,11105,21064,0
pennsylvania,Indiana,15,11202,18039,0
pennsylvania,Clearfield,15,7362,19476,0
pennsylvania,Centre,15,10625,15271,0
pennsylvania,Armstrong,15,7265,16292,0
pennsylvania,Venango,15,5625,12037,0
pennsylvania,Jefferson,15,3217,11810,0
pennsylvania,Warren,15,4751,9636,0
pennsylvania,Butler,15,3862,9940,0
pennsylvania,Clarion,15,3844,9952,0
pennsylvania,McKean,15,3374,8784,0
pennsylvania,Elk,15,3482,7550,0
pennsylvania,Forest,15,563,1364,0
pennsylvania,Cameron,15,487,1176,0
pennsylvania,Chester,6,138829,96754,0
pennsylvania,Berks,6,36686,26143,0
pennsylvania,Lehigh,7,67053,52211,4096
pennsylvania,Northampton,7,59153,51819,3444
pennsylvania,Monroe,7,10913,7829,353
pennsylvania,Dauphin,10,58443,49684,0
pennsylvania,York,10,41054,52315,0
pennsylvania,Cumberland,10,41460,46790,0
pennsylvania,Luzerne,8,46675,41792,0
pennsylvania,Lackawanna,8,53304,30297,0
pennsylvania,Monroe,8,18336,15155,0
pennsylvania,Pike,8,8703,11881,0
pennsylvania,Wayne,8,7502,12514,0
pennsylvania,Delaware,5,148326,91762,0
pennsylvania,Philadelphia,5,29352,7174,0
pennsylvania,Montgomery,5,13889,3883,0
pennsylvania,Chester,5,0,0,0
pennsylvania,Allegheny,17,144549,101659,0
pennsylvania,Beaver,17,32780,35087,0
pennsylvania,Butler,17,3850,4407,0
pennsylvania,Lancaster,11,88558,113444,0
pennsylvania,York,11,26271,49393,0
pennsylvania,Bucks,1,140970,152289,0
pennsylvania,Montgomery,1,19132,16548,0
pennsylvania,Franklin,13,15581,39070,0
pennsylvania,Blair,13,11971,29697,0
pennsylvania,Adams,13,13228,25552,0
pennsylvania,Somerset,13,6957,21532,0
pennsylvania,Bedford,13,3463,14267,0
pennsylvania,Cumberland,13,5155,10970,0
pennsylvania,Huntingdon,13,4243,11558,0
pennsylvania,Cambria,13,6844,8836,0
pennsylvania,Westmoreland,13,5452,9972,0
pennsylvania,Fulton,13,888,4387,0
pennsylvania,Democratic,2,0,0,0
pennsylvania,Republican,2,0,0,0
rhode island,Providence,1,80404,37490,0
rhode island,Newport,1,20839,12108,0
rhode island,Bristol,1,13364,7514,0
rhode island,Providence,2,48923,26564,0
rhode island,Kent,2,40697,25672,0
rhode island,Washington,2,35470,19480,0
south carolina,Anderson,3,17960,44020,708
south carolina,Pickens,3,9256,28501,544
south carolina,Oconee,3,7266,19785,340
south carolina,Greenwood,3,8615,14275,269
south carolina,Greenville,3,8257,12937,277
south carolina,Laurens,3,6872,13246,209
south carolina,Edgefield,3,3611,5702,108
south carolina,Abbeville,3,2924,5522,81
south carolina,Saluda,3,2163,4633,78
south carolina,McCormick,3,2057,2328,33
south carolina,Newberry,3,717,1563,34
south carolina,Lexington,2,32996,64564,1546
south carolina,Richland,2,42739,32722,839
south carolina,Aiken,2,21750,37315,573
south carolina,Barnwell,2,3399,3900,47
south carolina,Orangeburg,2,3389,3071,39
south carolina,Richland,6,42596,7234,1007
south carolina,Charleston,6,21371,7041,800
south carolina,Orangeburg,6,17970,5911,224
south carolina,Clarendon,6,6617,5591,117
south carolina,Jasper,6,4968,4211,122
south carolina,Williamsburg,6,5886,2574,62
south carolina,Berkeley,6,5353,2847,119
south carolina,Colleton,6,3781,3704,110
south carolina,Dorchester,6,3758,3340,98
south carolina,Hampton,6,4226,2267,46
south carolina,Sumter,6,5200,1246,57
south carolina,Calhoun,6,2995,2877,85
south carolina,Florence,6,2604,1753,46
south carolina,Beaufort,6,2378,1347,41
south carolina,Allendale,6,2214,471,21
south carolina,Bamberg,6,0,0,0
south carolina,Charleston,1,67525,50547,0
south carolina,Berkeley,1,26015,30700,0
south carolina,Dorchester,1,20717,22972,0
south carolina,Beaufort,1,17401,19124,0
south carolina,Colleton,1,64,107,0
south carolina,York,5,35582,52463,1605
south carolina,Lancaster,5,12055,19119,401
south carolina,Sumter,5,14393,13208,282
south carolina,Kershaw,5,8833,14223,361
south carolina,Cherokee,5,4805,11736,177
south carolina,Chester,5,5141,5654,96
south carolina,Newberry,5,4169,6342,116
south carolina,Fairfield,5,5720,3452,82
south carolina,Union,5,3612,5255,71
south carolina,Lee,5,4178,2161,30
south carolina,Spartanburg,5,1246,4566,99
south carolina,Horry,7,34746,73397,0
south carolina,Florence,7,19100,21966,0
south carolina,Georgetown,7,11018,14737,0
south carolina,Darlington,7,10968,12294,0
south carolina,Chesterfield,7,4961,6805,0
south carolina,Marion,7,6275,4194,0
south carolina,Dillon,7,4008,4206,0
south carolina,Marlboro,7,4361,3340,0
south carolina,Greenville,4,56889,90798,6652
south carolina,Spartanburg,4,31962,54198,2500
south dakota,Minnehaha,1,29356,38010,2589
south dakota,Pennington,1,14090,25431,1819
south dakota,Lincoln,1,8265,15049,689
south dakota,Brown,1,5479,8342,411
south dakota,Brookings,1,4717,6418,519
south dakota,Lawrence,1,3489,6868,487
south dakota,Codington,1,3144,7129,285
south dakota,Meade,1,2507,7160,473
south dakota,Yankton,1,3383,5191,308
south dakota,Hughes,1,2332,5366,260
south dakota,Davison,1,2160,4807,283
south dakota,Union,1,2152,4282,185
south dakota,Beadle,1,1983,3825,225
south dakota,Lake,1,1925,3110,135
south dakota,Clay,1,2567,1905,134
south dakota,Custer,1,1273,2941,161
south dakota,Turner,1,1262,2467,117
south dakota,Butte,1,836,2798,149
south dakota,Roberts,1,1663,1914,105
south dakota,Charles Mix,1,1315,2085,126
south dakota,Hutchinson,1,883,2281,106
south dakota,Grant,1,945,2120,123
south dakota,Fall River,1,881,2148,152
south dakota,Oglala Lakota,1,2468,336,152
south dakota,Moody,1,1090,1622,113
south dakota,Spink,1,958,1736,86
south dakota,Day,1,1072,1541,104
south dakota,Bon Homme,1,940,1674,97
south dakota,Hamlin,1,695,1938,74
south dakota,McCook,1,1047,1373,64
south dakota,Tripp,1,556,1814,72
south dakota,Kingsbury,1,854,1506,70
south dakota,Walworth,1,528,1648,68
south dakota,Todd,1,1595,506,90
south dakota,Brule,1,814,1231,78
south dakota,Gregory,1,586,1484,52
south dakota,Deuel,1,624,1272,73
south dakota,Marshall,1,860,1023,61
south dakota,Dewey,1,1083,623,86
south dakota,Edmunds,1,488,1147,50
south dakota,Hand,1,429,1171,49
south dakota,Clark,1,452,1149,47
south dakota,Hanson,1,536,1022,38
south dakota,Douglas,1,265,1162,67
south dakota,Stanley,1,377,1042,60
south dakota,Lyman,1,499,830,53
south dakota,Perkins,1,224,1064,45
south dakota,Aurora,1,443,728,89
south dakota,Potter,1,248,923,25
south dakota,Miner,1,413,642,44
south dakota,Corson,1,557,484,44
south dakota,Bennett,1,438,604,35
south dakota,Faulk,1,255,780,30
south dakota,McPherson,1,216,798,33
south dakota,Sanborn,1,292,678,47
south dakota,Jackson,1,370,575,27
south dakota,Haakon,1,117,796,27
south dakota,Jerauld,1,312,567,28
south dakota,Sully,1,182,613,14
south dakota,Ziebach,1,417,340,40
south dakota,Campbell,1,108,601,16
south dakota,Mellette,1,302,358,38
south dakota,Harding,1,94,568,20
south dakota,Hyde,1,164,462,27
south dakota,Jones,1,94,420,28
south dakota,Buffalo,1,330,172,28
tennessee,Hamilton,3,57599,72992,2205
tennessee,Anderson,3,8693,16402,510
tennessee,Roane,3,4730,13766,445
tennessee,McMinn,3,3237,11951,338
tennessee,Monroe,3,3029,10995,259
tennessee,Bradley,3,1421,7177,159
tennessee,Campbell,3,1640,6654,176
tennessee,Polk,3,1399,4253,110
tennessee,Morgan,3,1099,4252,104
tennessee,Scott,3,795,4217,98
tennessee,Union,3,989,3770,106
tennessee,Rutherford,4,39052,49873,3015
tennessee,Maury,4,7897,14753,720
tennessee,Bradley,4,5849,16524,855
tennessee,Franklin,4,4126,8964,232
tennessee,Bedford,4,3036,8708,314
tennessee,Warren,4,3450,6658,382
tennessee,Lincoln,4,2154,8132,168
tennessee,Marshall,4,2668,6305,306
tennessee,Marion,4,2708,6135,220
tennessee,Rhea,4,2060,6714,280
tennessee,Sequatchie,4,1168,3434,144
tennessee,Bledsoe,4,975,2893,99
tennessee,Grundy,4,963,2484,106
tennessee,Meigs,4,836,2473,98
tennessee,Moore,4,518,1890,52
tennessee,Van Buren,4,493,1260,63
tennessee,Williamson,7,34831,66974,790
tennessee,Montgomery,7,19261,28523,683
tennessee,Lawrence,7,2787,8811,117
tennessee,Giles,7,2394,6044,131
tennessee,Henderson,7,1652,6646,85
tennessee,McNairy,7,1836,6134,81
tennessee,Hardin,7,1608,6357,62
tennessee,Maury,7,2774,5128,93
tennessee,Hardeman,7,3236,3828,86
tennessee,Hickman,7,1872,4760,102
tennessee,Humphreys,7,1824,3824,59
tennessee,Benton,7,1468,3542,62
tennessee,Chester,7,1106,3849,49
tennessee,Stewart,7,1015,3066,34
tennessee,Wayne,7,678,3290,38
tennessee,Lewis,7,983,2844,73
tennessee,Decatur,7,898,2803,42
tennessee,Houston,7,845,1803,30
tennessee,Perry,7,505,1558,26
tennessee,Shelby,8,32579,66887,1617
tennessee,Madison,8,13113,18486,727
tennessee,Tipton,8,4083,13526,370
tennessee,Fayette,8,4174,11409,281
tennessee,Gibson,8,3609,10782,389
tennessee,Dyer,8,1980,8007,264
tennessee,Henry,8,2326,6807,736
tennessee,Weakley,8,2371,7171,259
tennessee,Obion,8,1896,7315,213
tennessee,Carroll,8,1919,6389,245
tennessee,Lauderdale,8,2021,3792,147
tennessee,Haywood,8,3025,2508,93
tennessee,Crockett,8,864,2940,152
tennessee,Lake,8,371,940,38
tennessee,Benton,8,15,19,3
tennessee,Knox,2,63359,100722,1607
tennessee,Blount,2,12634,33345,469
tennessee,Loudon,2,4929,16224,222
tennessee,Jefferson,2,2694,9279,118
tennessee,Claiborne,2,1607,6686,92
tennessee,Grainger,2,1083,5528,74
tennessee,Campbell,2,309,983,20
tennessee,Sumner,6,17365,40173,1367
tennessee,Wilson,6,15944,34702,1002
tennessee,Putnam,6,7163,14976,392
tennessee,Cumberland,6,5052,16537,425
tennessee,Robertson,6,5739,14674,771
tennessee,Coffee,6,4655,11450,403
tennessee,White,6,1922,5957,221
tennessee,Overton,6,2693,3854,89
tennessee,Smith,6,1329,4576,126
tennessee,Fentress,6,1070,4567,135
tennessee,Macon,6,968,4669,120
tennessee,DeKalb,6,1362,3691,122
tennessee,Cannon,6,1001,3043,85
tennessee,Cheatham,6,854,2659,88
tennessee,Jackson,6,1165,2345,67
tennessee,Clay,6,702,1549,46
tennessee,Trousdale,6,677,1552,47
tennessee,Pickett,6,592,1556,43
tennessee,Van Buren,6,46,153,4
