CONGRESS 2002 to 2010 in ALABAMA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Rhode Island,N/A,2002,District 2,2,20020101,"37,767","Matson, John O.",Challenger,"129,390","Langevin, James R.",Incumbent,N/A,N/A,N/A,N/A,"2,423","91,623",D,.00,22.59,77.41,
,
,
,
CONGRESS 2002 to 2010 in SOUTH CAROLINA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,South Carolina,N/A,2010,District 1,1,20020101,"152,755","Scott, Tim",Challenger,"67,008","Frasier, Ben",Challenger,N/A,N/A,N/A,N/A,"13,932","85,747",R,.00,69.51,30.49,
House,South Carolina,N/A,2008,District 1,1,20020101,"177,540","Brown, Henry E. Jr.",Incumbent,"163,724","Ketner, Linda",Challenger,N/A,N/A,N/A,N/A,615,"13,816",R,.00,52.02,47.98,
House,South Carolina,N/A,2006,District 1,1,20020101,"115,766","Brown, Henry E. Jr.",Incumbent,"73,218","Maatta, Randy",Challenger,N/A,N/A,N/A,N/A,"4,391","42,548",R,.00,61.26,38.74,
House,South Carolina,N/A,2004,District 1,1,20020101,"186,448","Brown, Henry E. Jr.",Incumbent,N/A,N/A,N/A,Green,"25,674","Dunn, James E.",Challenger,186,"160,774",R,12.09,100.00,.00,
House,South Carolina,N/A,2002,District 1,1,20020101,"127,562","Brown, Henry E. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"14,863","127,562",R,.00,100.00,.00,
House,South Carolina,N/A,2010,District 2,2,20020101,"138,861","Wilson, Joe",Incumbent,"113,625","Miller, Rob",Challenger,N/A,N/A,N/A,N/A,"7,186","25,236",R,.00,55.00,45.00,
House,South Carolina,N/A,2008,District 2,2,20020101,"184,583","Wilson, Joe",Incumbent,"158,627","Miller, Rob",Challenger,N/A,N/A,N/A,N/A,276,"25,956",R,.00,53.78,46.22,
House,South Carolina,N/A,2006,District 2,2,20020101,"127,811","Wilson, Joe",Incumbent,"76,090","Ellisor, Michael Ray",Challenger,N/A,N/A,N/A,N/A,151,"51,721",R,.00,62.68,37.32,
House,South Carolina,N/A,2004,District 2,2,20020101,"181,862","Wilson, Joe",Incumbent,"93,249","Ellisor, Michael Ray",Challenger,Constitution,"4,447","Lefemine, Steve",Challenger,312,"88,613",R,1.59,66.10,33.90,
House,South Carolina,N/A,2002,District 2,2,20020101,"144,149","Wilson, Joe",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"27,210","144,149",R,.00,100.00,.00,
House,South Carolina,N/A,2010,District 3,3,20020101,"126,235","Duncan, Jeff",Challenger,"73,095","Dyer, Jane Ballard",Challenger,N/A,N/A,N/A,N/A,"2,778","53,140",R,.00,63.33,36.67,
House,South Carolina,N/A,2008,District 3,3,20020101,"186,799","Barrett, James Gresham",Incumbent,"101,724","Dyer, Jane Ballard",Challenger,N/A,N/A,N/A,N/A,218,"85,075",R,.00,64.74,35.26,
House,South Carolina,N/A,2006,District 3,3,20020101,"111,882","Barrett, James Gresham",Incumbent,"66,039","Ballenger, Lee",Challenger,N/A,N/A,N/A,N/A,67,"45,843",R,.00,62.88,37.12,
House,South Carolina,N/A,2004,District 3,3,20020101,"191,052","Barrett, James Gresham",Incumbent,N/A,N/A,N/A,Write-in,947,"Other/Unknown, NULL",Challenger,N/A,"190,105",R,.49,100.00,.00,
House,South Carolina,N/A,2002,District 3,3,20020101,"119,644","Barrett, James Gresham",Challenger,"55,743","Brightharp, George L.",Challenger,N/A,N/A,N/A,N/A,"2,808","63,901",R,.00,68.22,31.78,
House,South Carolina,N/A,2010,District 4,4,20020101,"137,586","Gowdy, Trey",Challenger,"62,438","Corden, Paul",Challenger,N/A,N/A,N/A,N/A,"16,814","75,148",R,.00,68.78,31.22,
House,South Carolina,N/A,2008,District 4,4,20020101,"184,440","Inglis, Robert D.",Incumbent,"113,291","Corden, Paul",Challenger,N/A,N/A,N/A,N/A,"9,197","71,149",R,.00,61.95,38.05,
House,South Carolina,N/A,2006,District 4,4,20020101,"115,553","Inglis, Robert D.",Incumbent,"57,490","Griffith, William",Challenger,N/A,N/A,N/A,N/A,"6,888","58,063",R,.00,66.78,33.22,
House,South Carolina,N/A,2004,District 4,4,20020101,"188,795","Inglis, Robert D.",Challenger,"78,376","Brown, Brandon P.",Challenger,Green,"3,273","Walters, C. Faye",Challenger,150,"110,419",R,1.21,70.66,29.34,
House,South Carolina,N/A,2002,District 4,4,20020101,"122,422","DeMint, James W.",Incumbent,"52,635","Ashy, Peter J.",Challenger,N/A,N/A,N/A,N/A,"2,360","69,787",R,.00,69.93,30.07,
House,South Carolina,N/A,2010,District 5,5,20020101,"125,834","Mulvaney, Mike",Challenger,"102,296","Spratt, John M. Jr.",Incumbent,N/A,N/A,N/A,N/A,156,"23,538",R,.00,55.16,44.84,
House,South Carolina,N/A,2008,District 5,5,20020101,"113,282","Spencer, Albert F.",Challenger,"188,785","Spratt, John M. Jr.",Incumbent,N/A,N/A,N/A,N/A,"4,218","75,503",D,.00,37.50,62.50,
House,South Carolina,N/A,2006,District 5,5,20020101,"75,422","Norman, Ralph",Challenger,"99,669","Spratt, John M. Jr.",Incumbent,N/A,N/A,N/A,N/A,63,"24,247",D,.00,43.08,56.92,
House,South Carolina,N/A,2004,District 5,5,20020101,"89,568","Spencer, Albert F.",Challenger,"152,867","Spratt, John M. Jr.",Incumbent,Write-in,83,"Other/Unknown, NULL",Challenger,N/A,"63,299",D,.03,36.95,63.05,
House,South Carolina,N/A,2002,District 5,5,20020101,N/A,N/A,N/A,"121,912","Spratt, John M. Jr.",Incumbent,N/A,N/A,N/A,N/A,"20,060","121,912",D,.00,.00,100.00,
House,South Carolina,N/A,2010,District 6,6,20020101,"72,661","Pratt, Jim",Challenger,"125,459","Clyburn, James E.",Incumbent,N/A,N/A,N/A,N/A,"1,470","52,798",D,.00,36.68,63.32,
House,South Carolina,N/A,2008,District 6,6,20020101,"93,059","Harrelson, Nancy",Challenger,"193,378","Clyburn, James E.",Incumbent,N/A,N/A,N/A,N/A,134,"100,319",D,.00,32.49,67.51,
House,South Carolina,N/A,2006,District 6,6,20020101,"53,181","McLeod, Gary",Challenger,"100,213","Clyburn, James E.",Incumbent,N/A,N/A,N/A,N/A,"2,312","47,032",D,.00,34.67,65.33,
House,South Carolina,N/A,2004,District 6,6,20020101,"79,600","McLeod, Gary",Challenger,"161,987","Clyburn, James E.",Incumbent,Write-in,242,"Other/Unknown, NULL",Challenger,N/A,"82,387",D,.10,32.95,67.05,
House,South Carolina,N/A,2002,District 6,6,20020101,"55,760","McLeod, Gary",Challenger,"116,586","Clyburn, James E.",Incumbent,N/A,N/A,N/A,N/A,"1,720","60,826",D,.00,32.35,67.65,
,
,
,
CONGRESS 2002 to 2010 in SOUTH DAKOTA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,South Dakota,N/A,2010,At Large,1,19820101,"153,703","Noem, Kristi",Challenger,"146,589","Sandlin, Stephanie Herseth",Incumbent,N/A,N/A,N/A,N/A,"19,134","7,114",R,.00,51.18,48.82,
House,South Dakota,N/A,2008,At Large,1,19820101,"122,966","Lien, Chris",Challenger,"256,041","Sandlin, Stephanie Herseth",Incumbent,N/A,N/A,N/A,N/A,N/A,"133,075",D,.00,32.44,67.56,
House,South Dakota,N/A,2006,At Large,1,19820101,"97,864","Whalen, Bruce W.",Challenger,"230,468","Sandlin, Stephanie Herseth",Incumbent,N/A,N/A,N/A,N/A,"5,230","132,604",D,.00,29.81,70.19,
House,South Dakota,N/A,2004,At Large,1,19820101,"178,823","Diedrich, Larry W.",Challenger,"207,837","Sandlin, Stephanie Herseth",Incumbent,Libertarian,"2,808","Begay, Terry L.",Challenger,N/A,"29,014",D,.72,46.25,53.75,
House,South Dakota,N/A,2002,At Large,1,19820101,"180,023","Janklow, William J.",Challenger,"153,656","Sandlin, Stephanie Herseth",Challenger,N/A,N/A,N/A,N/A,"3,128","26,367",R,.00,53.95,46.05,
,
,
,
CONGRESS 2002 to 2010 in TENNESSEE
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Tennessee,N/A,2010,District 1,1,20020101,"123,006","Roe, Phil",Incumbent,"26,045","Clark, Michael Edward",Challenger,N/A,N/A,N/A,N/A,"3,110","96,961",R,.00,82.53,17.47,
House,Tennessee,N/A,2008,District 1,1,20020101,"168,343","Roe, Phil",Challenger,"57,525","Russell, Rob",Challenger,N/A,N/A,N/A,N/A,"8,513","110,818",R,.00,74.53,25.47,
House,Tennessee,N/A,2006,District 1,1,20020101,"108,336","Davis, David",Challenger,"65,538","Trent, Rick",Challenger,N/A,N/A,N/A,N/A,"3,404","42,798",R,.00,62.31,37.69,
House,Tennessee,N/A,2004,District 1,1,20020101,"172,543","Jenkins, Bill",Incumbent,"56,361","Leonard, Graham",Challenger,Independent,"3,061","Ball, Ralph J.",Challenger,"1,595","116,182",R,1.31,75.38,24.62,"The other vote was: Peavler, Michael L. (Independent) 1,595"
House,Tennessee,N/A,2002,District 1,1,20020101,"127,300","Jenkins, Bill",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,586","127,300",R,.00,100.00,.00,
House,Tennessee,N/A,2010,District 2,2,20020101,"141,796","Duncan, John J. Jr.",Incumbent,"25,400","Hancock, Dave",Challenger,N/A,N/A,N/A,N/A,"6,184","116,396",R,.00,84.81,15.19,
House,Tennessee,N/A,2008,District 2,2,20020101,"227,120","Duncan, John J. Jr.",Incumbent,"63,639","Scott, Bob",Challenger,N/A,N/A,N/A,N/A,N/A,"163,481",R,.00,78.11,21.89,
House,Tennessee,N/A,2006,District 2,2,20020101,"157,095","Duncan, John J. Jr.",Incumbent,"45,025","Greene, John",Challenger,N/A,N/A,N/A,N/A,N/A,"112,070",R,.00,77.72,22.28,
House,Tennessee,N/A,2004,District 2,2,20020101,"215,795","Duncan, John J. Jr.",Incumbent,"52,155","Greene, John",Challenger,Independent,"4,978","Howard, Charles E.",Challenger,N/A,"163,640",R,1.82,80.54,19.46,
House,Tennessee,N/A,2002,District 2,2,20020101,"146,887","Duncan, John J. Jr.",Incumbent,"37,035","Greene, John",Challenger,N/A,N/A,N/A,N/A,"2,059","109,852",R,.00,79.86,20.14,
House,Tennessee,N/A,2010,District 3,3,20020101,"92,032","Fleischmann, Chuck",Challenger,"45,387","Wolfe, John",Challenger,N/A,N/A,N/A,N/A,"24,637","46,645",R,.00,66.97,33.03,
House,Tennessee,N/A,2008,District 3,3,20020101,"184,964","Wamp, Zach",Incumbent,"73,059","Vandagriff, Doug",Challenger,N/A,N/A,N/A,N/A,"8,605","111,905",R,.00,71.69,28.31,
House,Tennessee,N/A,2006,District 3,3,20020101,"130,791","Wamp, Zach",Incumbent,"68,324","Benedict, Brent",Challenger,N/A,N/A,N/A,N/A,N/A,"62,467",R,.00,65.69,34.31,
House,Tennessee,N/A,2004,District 3,3,20020101,"166,154","Wamp, Zach",Incumbent,"84,295","Wolfe, John",Challenger,Independent,"3,018","Griffin, June",Challenger,"3,169","81,859",R,1.18,66.34,33.66,"The other vote was: Vandagriff, Doug (Independent) 1,696; Howard-Hill, Jean (Independent) 1,473"
House,Tennessee,N/A,2002,District 3,3,20020101,"112,254","Wamp, Zach",Incumbent,"58,824","Wolfe, John",Challenger,N/A,N/A,N/A,N/A,"2,843","53,430",R,.00,65.62,34.38,
House,Tennessee,N/A,2010,District 4,4,20020101,"103,969","DesJarlais, Scott",Challenger,"70,254","Davis, Lincoln",Incumbent,N/A,N/A,N/A,N/A,"7,968","33,715",R,.00,59.68,40.32,
House,Tennessee,N/A,2008,District 4,4,20020101,"94,447","Lankford, Monty J.",Challenger,"146,776","Davis, Lincoln",Incumbent,N/A,N/A,N/A,N/A,"8,582","52,329",D,.00,39.15,60.85,
House,Tennessee,N/A,2006,District 4,4,20020101,"62,449","Martin, Kenneth",Challenger,"123,666","Davis, Lincoln",Incumbent,N/A,N/A,N/A,N/A,N/A,"61,217",D,.00,33.55,66.45,
House,Tennessee,N/A,2004,District 4,4,20020101,"109,993","Bowling, Janice",Challenger,"138,459","Davis, Lincoln",Incumbent,Independent,"4,194","Martin, Kenneth",Challenger,N/A,"28,466",D,1.66,44.27,55.73,
House,Tennessee,N/A,2002,District 4,4,20020101,"85,680","Bowling, Janice",Challenger,"95,989","Davis, Lincoln",Challenger,N/A,N/A,N/A,N/A,"2,631","10,309",D,.00,47.16,52.84,
House,Tennessee,N/A,2010,District 5,5,20020101,"74,204","Hall, David",Challenger,"99,162","Cooper, Jim",Incumbent,N/A,N/A,N/A,N/A,"2,996","24,958",D,.00,42.80,57.20,
House,Tennessee,N/A,2008,District 5,5,20020101,"85,471","Donovan, Gerard",Challenger,"181,467","Cooper, Jim",Incumbent,N/A,N/A,N/A,N/A,"8,664","95,996",D,.00,32.02,67.98,
House,Tennessee,N/A,2006,District 5,5,20020101,"49,702","Kovach, Thomas F.",Challenger,"122,919","Cooper, Jim",Incumbent,N/A,N/A,N/A,N/A,"5,521","73,217",D,.00,28.79,71.21,
House,Tennessee,N/A,2004,District 5,5,20020101,"74,978","Knapp, Scott",Challenger,"168,970","Cooper, Jim",Incumbent,Write-in,15,"Kovach, Thomas F.",Challenger,N/A,"93,992",D,.01,30.74,69.26,
House,Tennessee,N/A,2002,District 5,5,20020101,"56,825","Duvall, Robert",Challenger,"108,903","Cooper, Jim",Challenger,N/A,N/A,N/A,N/A,"5,158","52,078",D,.00,34.29,65.71,
House,Tennessee,N/A,2010,District 6,6,20020101,"128,517","Black, Diane",Challenger,"56,145","Carter, Brett",Challenger,N/A,N/A,N/A,N/A,"6,422","72,372",R,.00,69.60,30.40,
House,Tennessee,N/A,2008,District 6,6,20020101,N/A,N/A,N/A,"194,264","Gordon, Barton Jennings",Incumbent,N/A,N/A,N/A,N/A,"66,764","194,264",D,.00,.00,100.00,
House,Tennessee,N/A,2006,District 6,6,20020101,"60,392","Davis, David R.",Challenger,"129,069","Gordon, Barton Jennings",Incumbent,N/A,N/A,N/A,N/A,"2,919","68,677",D,.00,31.88,68.12,
House,Tennessee,N/A,2004,District 6,6,20020101,"87,523","Demas, Nicholas G.",Challenger,"167,448","Gordon, Barton Jennings",Incumbent,Independent,"3,869","Lyons, Jerome Patrick",Challenger,"1,802","79,925",D,1.48,34.33,65.67,"The other vote was: Saliba, Norman R. (Independent) 1,802"
House,Tennessee,N/A,2002,District 6,6,20020101,"57,401","Garrison, Robert L.",Challenger,"117,034","Gordon, Barton Jennings",Incumbent,N/A,N/A,N/A,N/A,"3,112","59,633",D,.00,32.91,67.09,
House,Tennessee,N/A,2010,District 7,7,20020101,"158,916","Blackburn, Marsha",Incumbent,"54,347","Rabidoux, Greg",Challenger,N/A,N/A,N/A,N/A,"6,320","104,569",R,.00,74.52,25.48,
House,Tennessee,N/A,2008,District 7,7,20020101,"217,332","Blackburn, Marsha",Incumbent,"99,549","Morris, Randy G.",Challenger,N/A,N/A,N/A,N/A,N/A,"117,783",R,.00,68.58,31.42,
House,Tennessee,N/A,2006,District 7,7,20020101,"152,288","Blackburn, Marsha",Incumbent,"73,369","Morrison, Bill",Challenger,N/A,N/A,N/A,N/A,"4,925","78,919",R,.00,67.49,32.51,
House,Tennessee,N/A,2004,District 7,7,20020101,"232,404","Blackburn, Marsha",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"232,404",R,.00,100.00,.00,
House,Tennessee,N/A,2002,District 7,7,20020101,"138,314","Blackburn, Marsha",Challenger,"51,790","Barron, Tim",Challenger,N/A,N/A,N/A,N/A,"5,454","86,524",R,.00,72.76,27.24,
House,Tennessee,N/A,2010,District 8,8,20020101,"98,759","Fincher, Stephen Lee",Challenger,"64,960","Herron, Roy",Challenger,N/A,N/A,N/A,N/A,"3,686","33,799",R,.00,60.32,39.68,
House,Tennessee,N/A,2008,District 8,8,20020101,N/A,N/A,N/A,"180,465","Tanner, John",Incumbent,N/A,N/A,N/A,N/A,54,"180,465",D,.00,.00,100.00,
House,Tennessee,N/A,2006,District 8,8,20020101,"47,492","Farmer, John",Challenger,"129,610","Tanner, John",Incumbent,N/A,N/A,N/A,N/A,6,"82,118",D,.00,26.82,73.18,
House,Tennessee,N/A,2004,District 8,8,20020101,"59,853","Hart, James L.",Challenger,"173,623","Tanner, John",Incumbent,Write-in,91,"Bertrand, Dennis",Challenger,N/A,"113,770",D,.04,25.64,74.36,
House,Tennessee,N/A,2002,District 8,8,20020101,"45,853","McClain, Mat",Challenger,"117,811","Tanner, John",Incumbent,N/A,N/A,N/A,N/A,"4,306","71,958",D,.00,28.02,71.98,
House,Tennessee,N/A,2010,District 9,9,20020101,"33,879","Bergmann, Charlotte",Challenger,"99,827","Cohen, Stephen I.",Incumbent,N/A,N/A,N/A,N/A,"1,201","65,948",D,.00,25.34,74.66,
House,Tennessee,N/A,2008,District 9,9,20020101,N/A,N/A,N/A,"198,798","Cohen, Stephen I.",Incumbent,N/A,N/A,N/A,N/A,"27,484","198,798",D,.00,.00,100.00,
House,Tennessee,N/A,2006,District 9,9,20020101,"31,002","White, Mark",Challenger,"103,341","Cohen, Stephen I.",Challenger,N/A,N/A,N/A,N/A,"38,243","72,339",D,.00,23.08,76.92,
House,Tennessee,N/A,2004,District 9,9,20020101,"41,578","Fort, Ruben",Challenger,"190,648","Ford, Harold E. Jr.",Incumbent,Write-in,166,"Maynard, Jim",Challenger,N/A,"149,070",D,.07,17.90,82.10,
House,Tennessee,N/A,2002,District 9,9,20020101,N/A,N/A,N/A,"120,904","Ford, Harold E. Jr.",Incumbent,N/A,N/A,N/A,N/A,"23,356","120,904",D,.00,.00,100.00,
,
,
,
CONGRESS 2002 to 2010 in TEXAS
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Texas,N/A,2010,District 1,1,20060101,"129,398","Gohmert, Louie",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"14,811","129,398",R,.00,100.00,.00,
House,Texas,N/A,2008,District 1,1,20060101,"189,012","Gohmert, Louie",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"26,814","189,012",R,.00,100.00,.00,
House,Texas,N/A,2006,District 1,1,20060101,"104,099","Gohmert, Louie",Incumbent,"46,303","Owen, Roger L.",Challenger,N/A,N/A,N/A,N/A,"2,668","57,796",R,.00,69.21,30.79,
House,Texas,N/A,2004,District 1,1,20040101,"157,068","Gohmert, Louie",Challenger,"96,281","Sandlin, Max",Incumbent,Libertarian,"2,158","Tucker, Dean Lawrence",Challenger,N/A,"60,787",R,.84,62.00,38.00,
House,Texas,N/A,2002,District 1,1,20020101,"66,654","Lawrence, John",Challenger,"86,384","Sandlin, Max",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,730",D,.00,43.55,56.45,
House,Texas,N/A,2010,District 2,2,20060101,"130,020","Poe, Ted",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"16,711","130,020",R,.00,100.00,.00,
House,Texas,N/A,2008,District 2,2,20060101,"175,101","Poe, Ted",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"21,813","175,101",R,.00,100.00,.00,
House,Texas,N/A,2006,District 2,2,20060101,"90,490","Poe, Ted",Incumbent,"45,080","Binderim, Gary E.",Challenger,N/A,N/A,N/A,N/A,"2,295","45,410",R,.00,66.75,33.25,
House,Texas,N/A,2004,District 2,2,20040101,"139,951","Poe, Ted",Challenger,"108,156","Lampson, Nick",Incumbent,Libertarian,"3,931","Saulsbury, Sandra L.",Challenger,N/A,"31,795",R,1.56,56.41,43.59,
House,Texas,N/A,2002,District 2,2,20020101,"53,656","Brookshire, Van",Challenger,"85,492","Turner, Jim",Incumbent,N/A,N/A,N/A,N/A,"1,353","31,836",D,.00,38.56,61.44,
House,Texas,N/A,2010,District 3,3,20060101,"101,180","Johnson, Sam",Incumbent,"47,848","Lingenfelder, John",Challenger,N/A,N/A,N/A,N/A,"3,624","53,332",R,.00,67.89,32.11,
House,Texas,N/A,2008,District 3,3,20060101,"170,742","Johnson, Sam",Incumbent,"108,693","Daley, Tom",Challenger,N/A,N/A,N/A,N/A,"6,348","62,049",R,.00,61.10,38.90,
House,Texas,N/A,2006,District 3,3,20060101,"88,690","Johnson, Sam",Incumbent,"49,529","Dodd, Dan",Challenger,N/A,N/A,N/A,N/A,"3,662","39,161",R,.00,64.17,35.83,
House,Texas,N/A,2004,District 3,3,20040101,"180,099","Johnson, Sam",Incumbent,N/A,N/A,N/A,Independent,"16,966","Jenkins, Paul D.",Challenger,"13,287","163,133",R,8.07,100.00,.00,"The other vote was: Vessels, James (Libertarian) 13,287"
House,Texas,N/A,2002,District 3,3,20020101,"113,974","Johnson, Sam",Incumbent,"37,503","Molera, Manny",Challenger,N/A,N/A,N/A,N/A,"2,656","76,471",R,.00,75.24,24.76,
House,Texas,N/A,2010,District 4,4,20060101,"136,338","Hall, Ralph M.",Incumbent,"40,975","Hathcox, Valinda",Challenger,N/A,N/A,N/A,N/A,"8,973","95,363",R,.00,76.89,23.11,
House,Texas,N/A,2008,District 4,4,20060101,"206,906","Hall, Ralph M.",Incumbent,"88,067","Melancon, Glenn",Challenger,N/A,N/A,N/A,N/A,"5,771","118,839",R,.00,70.14,29.86,
House,Texas,N/A,2006,District 4,4,20060101,"106,495","Hall, Ralph M.",Incumbent,"55,278","Melancon, Glenn",Challenger,N/A,N/A,N/A,N/A,"3,496","51,217",R,.00,65.83,34.17,
House,Texas,N/A,2004,District 4,4,20040101,"182,866","Hall, Ralph M.",Incumbent,"81,585","Nickerson, Jim",Challenger,Libertarian,"3,491","Anderson, Kevin D.",Challenger,N/A,"101,281",R,1.30,69.15,30.85,
House,Texas,N/A,2002,District 4,4,20020101,"67,939","Graves, John",Challenger,"97,304","Hall, Ralph M.",Incumbent,N/A,N/A,N/A,N/A,"3,042","29,365",D,.00,41.11,58.89,
House,Texas,N/A,2010,District 5,5,20060101,"106,742","Hensarling, Jeb",Incumbent,"41,649","Berry, Tom",Challenger,N/A,N/A,N/A,N/A,"2,958","65,093",R,.00,71.93,28.07,
House,Texas,N/A,2008,District 5,5,20060101,"162,894","Hensarling, Jeb",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"31,967","162,894",R,.00,100.00,.00,
House,Texas,N/A,2006,District 5,5,20060101,"88,478","Hensarling, Jeb",Incumbent,"50,983","Thompson, Charlie",Challenger,N/A,N/A,N/A,N/A,"3,791","37,495",R,.00,63.44,36.56,
House,Texas,N/A,2004,District 5,5,20040101,"148,816","Hensarling, Jeb",Incumbent,"75,911","Bernstein, Bill",Challenger,Libertarian,"6,118","Gonzalez, John R.",Challenger,N/A,"72,905",R,2.65,66.22,33.78,
House,Texas,N/A,2002,District 5,5,20020101,"81,439","Hensarling, Jeb",Challenger,"56,330","Chapman, Ron",Challenger,N/A,N/A,N/A,N/A,"2,139","25,109",R,.00,59.11,40.89,
House,Texas,N/A,2010,District 6,6,20060101,"107,140","Barton, Joe L.",Incumbent,"50,717","Cozad, David E.",Challenger,N/A,N/A,N/A,N/A,"4,700","56,423",R,.00,67.87,32.13,
House,Texas,N/A,2008,District 6,6,20060101,"174,008","Barton, Joe L.",Incumbent,"99,919","Otto, Ludwig",Challenger,N/A,N/A,N/A,N/A,"6,655","74,089",R,.00,63.52,36.48,
House,Texas,N/A,2006,District 6,6,20060101,"91,927","Barton, Joe L.",Incumbent,"56,369","Harris, David T.",Challenger,N/A,N/A,N/A,N/A,"3,740","35,558",R,.00,61.99,38.01,
House,Texas,N/A,2004,District 6,6,20040101,"168,767","Barton, Joe L.",Incumbent,"83,609","Meyer, Morris A.",Challenger,Libertarian,"3,251","Schrader, Stephen J.",Challenger,N/A,"85,158",R,1.27,66.87,33.13,
House,Texas,N/A,2002,District 6,6,20020101,"115,396","Barton, Joe L.",Incumbent,"45,404","Alvarado, Felix",Challenger,N/A,N/A,N/A,N/A,"3,237","69,992",R,.00,71.76,28.24,
House,Texas,N/A,2010,District 7,7,20060101,"143,655","Culberson, John",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"32,723","143,655",R,.00,100.00,.00,
House,Texas,N/A,2008,District 7,7,20060101,"162,635","Culberson, John",Incumbent,"123,242","Skelly, Michael",Challenger,N/A,N/A,N/A,N/A,"5,057","39,393",R,.00,56.89,43.11,
House,Texas,N/A,2006,District 7,7,20060101,"99,318","Culberson, John",Incumbent,"64,514","Henley, Jim",Challenger,N/A,N/A,N/A,N/A,"3,953","34,804",R,.00,60.62,39.38,
